defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label	o
http://purl.obolibrary.org/obo/MP_0010715	retina coloboma	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/MP_0005262	coloboma	mp
http://purl.obolibrary.org/obo/MP_0001329	retina hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0002984	retina hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0008518	retinal outer nuclear layer degeneration	http://purl.obolibrary.org/obo/UBERON_0001789	outer nuclear layer of retina	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	mp
http://purl.obolibrary.org/obo/MP_0005549	retinal pigment epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001782	pigmented layer of retina	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0030270	retrogenia	http://purl.obolibrary.org/obo/UBERON_0008199	chin	http://purl.obolibrary.org/obo/PATO_0001922	mislocalised posteriorly	mp
http://purl.obolibrary.org/obo/MP_0004282	retrognathia	http://purl.obolibrary.org/obo/UBERON_0001708	jaw skeleton	http://purl.obolibrary.org/obo/PATO_0001922	mislocalised posteriorly	mp
http://purl.obolibrary.org/obo/MP_0010323	retropulsion	http://purl.obolibrary.org/obo/NBO_0000101	retropulsion	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0004158	right aortic arch	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0000625	inverted	mp
http://purl.obolibrary.org/obo/MP_0006061	right atrial isomerism	http://purl.obolibrary.org/obo/UBERON_0002078	right cardiac atrium	http://purl.obolibrary.org/obo/PATO_0001573	isometrical	mp
http://purl.obolibrary.org/obo/MP_0010648	right atrium hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002078	right cardiac atrium	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000531	right pulmonary isomerism	http://purl.obolibrary.org/obo/UBERON_0002167	right lung	http://purl.obolibrary.org/obo/PATO_0001573	isometrical	mp
http://purl.obolibrary.org/obo/MP_0010542	right ventricular myocardium hypoplasia	http://purl.obolibrary.org/obo/UBERON_0006567	right ventricle myocardium	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010179	rough coat	http://purl.obolibrary.org/obo/UBERON_0010166	coat of hair	http://purl.obolibrary.org/obo/PATO_0000700	rough	mp
http://purl.obolibrary.org/obo/MP_0000619	salivary gland epithelial hyperplasia	http://purl.obolibrary.org/obo/UBERON_0004809	salivary gland epithelium	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0000020	scaly ears	http://purl.obolibrary.org/obo/UBERON_0001691	external ear	http://purl.obolibrary.org/obo/PATO_0001804	scaly	mp
http://purl.obolibrary.org/obo/MP_0000451	scaly muzzle	http://purl.obolibrary.org/obo/UBERON_0006333	snout	http://purl.obolibrary.org/obo/PATO_0001804	scaly	mp
http://purl.obolibrary.org/obo/MP_0001192	scaly skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001804	scaly	mp
http://purl.obolibrary.org/obo/MP_0004342	scapular bone foramen	http://purl.obolibrary.org/obo/UBERON_0006849	scapula	http://purl.obolibrary.org/obo/PATO_0002112	perforate	mp
http://purl.obolibrary.org/obo/MP_0004344	scapular bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0006849	scapula	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0003102	sclera thinning	http://purl.obolibrary.org/obo/UBERON_0001773	sclera	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0003610	scrotum hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0003611	scrotum hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009794	sebaceous gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0009793	sebaceous gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0013193	sebaceous gland hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013268	second pharyngeal arch hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003066	pharyngeal arch 2	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0006049	semilunar valve regurgitation	http://purl.obolibrary.org/obo/UBERON_0005623	semi-lunar valve	http://purl.obolibrary.org/obo/PATO_0001628	insufficient	mp
http://purl.obolibrary.org/obo/MP_0005148	seminal vesicle hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0006213	shallow orbits	http://purl.obolibrary.org/obo/UBERON_0001697	orbit of skull	http://purl.obolibrary.org/obo/PATO_0001472	decreased depth	mp
http://purl.obolibrary.org/obo/MP_0000411	shiny fur	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0001229	high saturation	mp
http://purl.obolibrary.org/obo/MP_0001196	shiny skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001229	high saturation	mp
http://purl.obolibrary.org/obo/MP_0004466	short cochlear outer hair cells	http://purl.obolibrary.org/obo/CL_0000601	outer hair cell	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	mp
http://purl.obolibrary.org/obo/MP_0009007	short estrous cycle	http://purl.obolibrary.org/obo/GO_0042698	ovulation cycle	http://purl.obolibrary.org/obo/PATO_0000499	decreased duration	mp
http://purl.obolibrary.org/obo/MP_0030044	short forehead	http://purl.obolibrary.org/obo/UBERON_0008200	forehead	http://purl.obolibrary.org/obo/PATO_0000569	decreased height	mp
http://purl.obolibrary.org/obo/MP_0002294	short gestation period	http://purl.obolibrary.org/obo/GO_0007565	female pregnancy	http://purl.obolibrary.org/obo/PATO_0000499	decreased duration	mp
http://purl.obolibrary.org/obo/MP_0003782	short lip	http://purl.obolibrary.org/obo/UBERON_0001833	lip	http://purl.obolibrary.org/obo/PATO_0000569	decreased height	mp
http://purl.obolibrary.org/obo/MP_0008375	short malleus manubrium	http://purl.obolibrary.org/obo/UBERON_0006722	manubrium of malleus	http://purl.obolibrary.org/obo/PATO_0000569	decreased height	mp
http://purl.obolibrary.org/obo/MP_0008582	short photoreceptor inner segment	http://purl.obolibrary.org/obo/GO_0001917	photoreceptor inner segment	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	mp
http://purl.obolibrary.org/obo/MP_0008587	short photoreceptor outer segment	http://purl.obolibrary.org/obo/GO_0001750	photoreceptor outer segment	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	mp
http://purl.obolibrary.org/obo/MP_0009239	short sperm flagellum	http://purl.obolibrary.org/obo/GO_0036126	sperm flagellum	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	mp
http://purl.obolibrary.org/obo/MP_0001407	short stride length	http://purl.obolibrary.org/obo/NBO_0000362	stride	http://purl.obolibrary.org/obo/PATO_0000375	decreased distance	mp
http://purl.obolibrary.org/obo/MP_0002990	short ureter	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0000569	decreased height	mp
http://purl.obolibrary.org/obo/MP_0020470	shortened circadian behavior period	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000499	decreased duration	mp
http://purl.obolibrary.org/obo/MP_0000435	shortened head	http://purl.obolibrary.org/obo/UBERON_0000033	head	http://purl.obolibrary.org/obo/PATO_0002042	decreased anterior-posterior diameter	mp
http://purl.obolibrary.org/obo/MP_0010558	sinus venosus hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002063	sinus venosus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0002766	situs inversus	http://purl.obolibrary.org/obo/UBERON_0002075	viscus	http://purl.obolibrary.org/obo/PATO_0000625	inverted	mp
http://purl.obolibrary.org/obo/MP_0013271	sixth pharyngeal arch hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003117	pharyngeal arch 6	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009413	skeletal muscle fiber atrophy	http://purl.obolibrary.org/obo/CL_0000188	cell of skeletal muscle	http://purl.obolibrary.org/obo/PATO_0001623	atrophied	mp
http://purl.obolibrary.org/obo/MP_0009459	skeletal muscle hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0009461	skeletal muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0009460	skeletal muscle hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009462	skeletal muscle hypotrophy	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/PATO_0000585	hypotrophic	mp
http://purl.obolibrary.org/obo/MP_0001786	skin edema	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001450	edematous	mp
http://purl.obolibrary.org/obo/MP_0001214	skin hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0001215	skin hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0001202	skin photosensitivity	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0000547	photosensitive	mp
http://purl.obolibrary.org/obo/MP_0000500	small intestinal prolapse	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://purl.obolibrary.org/obo/PATO_0000623	exserted	mp
http://purl.obolibrary.org/obo/MP_0030918	small melanosome	http://purl.obolibrary.org/obo/GO_0042470	melanosome	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	mp
http://purl.obolibrary.org/obo/MP_0004565	small myocardial fiber	http://purl.obolibrary.org/obo/CL_0000746	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	mp
http://purl.obolibrary.org/obo/MP_0000416	sparse hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0001609	sparse	mp
http://purl.obolibrary.org/obo/MP_0001283	sparse vibrissae	http://purl.obolibrary.org/obo/UBERON_0011933	vibrissa unit	http://purl.obolibrary.org/obo/PATO_0001609	sparse	mp
http://purl.obolibrary.org/obo/MP_0002812	spherocytosis	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte	http://purl.obolibrary.org/obo/PATO_0001499	spherical	mp
http://purl.obolibrary.org/obo/MP_0009589	sphingomyelinosis	http://purl.obolibrary.org/obo/GO_0006685	sphingomyelin catabolic process	http://purl.obolibrary.org/obo/PATO_0001570	having decreased processual parts	mp
http://purl.obolibrary.org/obo/MP_0004630	spiral modiolar artery stenosis	http://purl.obolibrary.org/obo/UBERON_0002505	spiral modiolar artery	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0000693	spleen hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0000694	spleen hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030128	stapes hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001687	stapes bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004323	sternum hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0005493	stomach epithelial hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001276	epithelium of stomach	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0010786	stomach fundus hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001160	fundus of stomach	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0010788	stomach hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010799	stomach mucosa hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001199	mucosa of stomach	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0003382	straub tail	http://purl.obolibrary.org/obo/UBERON_0007812	post-anal tail	http://purl.obolibrary.org/obo/PATO_0000622	erect	mp
http://purl.obolibrary.org/obo/MP_0030986	striatum atrophy	http://purl.obolibrary.org/obo/UBERON_0002435	striatum	http://purl.obolibrary.org/obo/PATO_0001623	atrophied	mp
http://purl.obolibrary.org/obo/MP_0030322	styloid process hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003960	styloid process of temporal bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013848	subcutaneous edema	http://purl.obolibrary.org/obo/UBERON_0002072	hypodermis	http://purl.obolibrary.org/obo/PATO_0001450	edematous	mp
http://purl.obolibrary.org/obo/MP_0009523	submandibular gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0009522	submandibular gland hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0001355	submission towards male mice	http://purl.obolibrary.org/obo/NBO_0000125	submissive behavior towards male mice	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0009561	superior cervical ganglion degeneration	http://purl.obolibrary.org/obo/UBERON_0001989	superior cervical ganglion	http://purl.obolibrary.org/obo/PATO_0002037	degeneration	mp
http://purl.obolibrary.org/obo/MP_0001012	superior cervical ganglion hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001989	superior cervical ganglion	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0008909	supination	http://purl.obolibrary.org/obo/UBERON_0002470	autopod region	http://purl.obolibrary.org/obo/PATO_0001658	dorsally rotated	mp
http://purl.obolibrary.org/obo/MP_0010471	supravalvar aortic stenosis	http://purl.obolibrary.org/obo/UBERON_0001496	ascending aorta	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0001277	tangled vibrissae	http://purl.obolibrary.org/obo/UBERON_0011933	vibrissa unit	http://purl.obolibrary.org/obo/PATO_0001846	tangled	mp
http://purl.obolibrary.org/obo/MP_0004175	telangiectases	http://purl.obolibrary.org/obo/MPATH_476	telangiectasia	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0000785	telencephalon hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001893	telencephalon	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004424	temporal bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001678	temporal bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030122	temporal bone squamous part hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001695	squamous part of temporal bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0005578	teratozoospermia	http://purl.obolibrary.org/obo/CL_0000019	sperm	http://purl.obolibrary.org/obo/PATO_0001465	monstrous	mp
http://purl.obolibrary.org/obo/MP_0001149	testicular hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000473	testis	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0001940	testis hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000473	testis	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000833	thalamus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001897	dorsal plus ventral thalamus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0020528	thalamus hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001897	dorsal plus ventral thalamus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009241	thick sperm flagellum	http://purl.obolibrary.org/obo/GO_0036126	sperm flagellum	http://purl.obolibrary.org/obo/PATO_0000591	increased thickness	mp
http://purl.obolibrary.org/obo/MP_0008302	thin adrenal cortex	http://purl.obolibrary.org/obo/UBERON_0001235	adrenal cortex	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001679	thin apical ectodermal ridge	http://purl.obolibrary.org/obo/UBERON_0004356	apical ectodermal ridge	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000300	thin atrioventricular cushion	http://purl.obolibrary.org/obo/UBERON_0002062	endocardial cushion	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0006099	thin cerebellar granule layer	http://purl.obolibrary.org/obo/UBERON_0002956	granular layer of cerebellar cortex	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000890	thin cerebellar molecular layer	http://purl.obolibrary.org/obo/UBERON_0002974	molecular layer of cerebellar cortex	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0006254	thin cerebral cortex	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008441	thin cortical plate	http://purl.obolibrary.org/obo/UBERON_0005343	cortical plate	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001244	thin dermal layer	http://purl.obolibrary.org/obo/UBERON_0002067	dermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000761	thin diaphragm muscle	http://purl.obolibrary.org/obo/UBERON_0001103	diaphragm	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001687	thin endoderm	http://purl.obolibrary.org/obo/UBERON_0000925	endoderm	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008258	thin endometrium	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001218	thin epidermis	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009714	thin epidermis stratum basale	http://purl.obolibrary.org/obo/UBERON_0002025	stratum basale of epidermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009598	thin epidermis stratum granulosum	http://purl.obolibrary.org/obo/UBERON_0002069	stratum granulosum of epidermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001238	thin epidermis stratum spinosum	http://purl.obolibrary.org/obo/UBERON_0002026	stratum spinosum of epidermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009613	thin epidermis suprabasal layer	http://purl.obolibrary.org/obo/UBERON_0010402	epidermis suprabasal layer	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000873	thin external granule cell layer	http://purl.obolibrary.org/obo/UBERON_0008829	cerebellum external granule cell layer	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0013828	thin facial nerve	http://purl.obolibrary.org/obo/UBERON_0001647	facial nerve	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0030275	thin frontal bone	http://purl.obolibrary.org/obo/UBERON_0000209	tetrapod frontal bone	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009351	thin hair shaft	http://purl.obolibrary.org/obo/UBERON_0002074	hair shaft	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0012444	thin hippocampus molecular cell layer	http://purl.obolibrary.org/obo/UBERON_0005368	hippocampus molecular layer	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0012446	thin hippocampus stratum oriens	http://purl.obolibrary.org/obo/UBERON_0005371	hippocampus stratum oriens	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0012445	thin hippocampus stratum radiatum	http://purl.obolibrary.org/obo/UBERON_0005372	hippocampus stratum radiatum	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0004126	thin hypodermis	http://purl.obolibrary.org/obo/UBERON_0002072	hypodermis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0013834	thin hypoglossal nerve	http://purl.obolibrary.org/obo/UBERON_0001650	hypoglossal nerve	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0030277	thin interparietal bone	http://purl.obolibrary.org/obo/UBERON_0002229	interparietal bone	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0010725	thin interventricular septum	http://purl.obolibrary.org/obo/UBERON_0002094	interventricular septum	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0003775	thin lip	http://purl.obolibrary.org/obo/UBERON_0001833	lip	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0003784	thin lip vermilion border	http://purl.obolibrary.org/obo/UBERON_0016915	vermilion	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008910	thin long bone epiphysis	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0010328	thin malleus neck	http://purl.obolibrary.org/obo/UBERON_0005355	malleus neck	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0020501	thin mandibular nerve	http://purl.obolibrary.org/obo/UBERON_0000375	mandibular nerve	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0002652	thin myocardium	http://purl.obolibrary.org/obo/UBERON_0004493	cardiac muscle tissue of myocardium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0004057	thin myocardium compact layer	http://purl.obolibrary.org/obo/UBERON_0004125	myocardial compact layer	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008257	thin myometrium	http://purl.obolibrary.org/obo/UBERON_0001296	myometrium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0013827	thin oculomotor nerve	http://purl.obolibrary.org/obo/UBERON_0001643	oculomotor nerve	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0030281	thin parietal bone	http://purl.obolibrary.org/obo/UBERON_0000210	tetrapod parietal bone	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0011523	thin placenta labyrinth	http://purl.obolibrary.org/obo/UBERON_0003946	placenta labyrinth	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008507	thin retinal ganglion layer	http://purl.obolibrary.org/obo/UBERON_0001792	ganglionic layer of retina	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008511	thin retinal inner nuclear layer	http://purl.obolibrary.org/obo/UBERON_0001791	inner nuclear layer of retina	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008513	thin retinal inner plexiform layer	http://purl.obolibrary.org/obo/UBERON_0001795	inner plexiform layer of retina	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008515	thin retinal outer nuclear layer	http://purl.obolibrary.org/obo/UBERON_0001789	outer nuclear layer of retina	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0008519	thin retinal outer plexiform layer	http://purl.obolibrary.org/obo/UBERON_0001790	outer plexiform layer of retina	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0004674	thin ribs	http://purl.obolibrary.org/obo/UBERON_0002228	rib	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0001199	thin skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
