x,y,label_x,label_y,matching_category,curie_x,curie_y
http://purl.obolibrary.org/obo/HP_0001688,http://purl.obolibrary.org/obo/MP_0010637,Sinus bradycardia (HPO),sinus bradycardia (MPO),lexical,HP:0001688,MP:0010637
http://purl.obolibrary.org/obo/HP_0004959,http://purl.obolibrary.org/obo/MP_0010660,Descending thoracic aorta aneurysm (HPO),descending thoracic aorta aneurysm (MPO),lexical,HP:0004959,MP:0010660
http://purl.obolibrary.org/obo/HP_0007968,http://purl.obolibrary.org/obo/MP_0010711,Remnants of the hyaloid vascular system (HPO),persistent hyperplastic primary vitreous (MPO),lexical,HP:0007968,MP:0010711
http://purl.obolibrary.org/obo/HP_0000612,http://purl.obolibrary.org/obo/MP_0010714,Iris coloboma (HPO),iris coloboma (MPO),lexical,HP:0000612,MP:0010714
http://purl.obolibrary.org/obo/HP_0000480,http://purl.obolibrary.org/obo/MP_0010715,Retinal coloboma (HPO),retina coloboma (MPO),lexical,HP:0000480,MP:0010715
http://purl.obolibrary.org/obo/HP_0000588,http://purl.obolibrary.org/obo/MP_0010716,Optic nerve coloboma (HPO),optic disk coloboma (MPO),lexical,HP:0000588,MP:0010716
http://purl.obolibrary.org/obo/HP_0000588,http://purl.obolibrary.org/obo/MP_0010717,Optic nerve coloboma (HPO),optic nerve coloboma (MPO),lexical,HP:0000588,MP:0010717
http://purl.obolibrary.org/obo/HP_0020006,http://purl.obolibrary.org/obo/MP_0010719,Ciliary body coloboma (HPO),ciliary body coloboma (MPO),lexical,HP:0020006,MP:0010719
http://purl.obolibrary.org/obo/HP_0000270,http://purl.obolibrary.org/obo/MP_0010743,Delayed cranial suture closure (HPO),delayed cranial suture closure (MPO),lexical,HP:0000270,MP:0010743
http://purl.obolibrary.org/obo/HP_0000649,http://purl.obolibrary.org/obo/MP_0010748,Abnormality of visual evoked potentials (HPO),abnormal visual evoked potential (MPO),lexical,HP:0000649,MP:0010748
http://purl.obolibrary.org/obo/HP_0001172,http://purl.obolibrary.org/obo/MP_0010772,Abnormal thumb morphology (HPO),abnormal pollex morphology (MPO),lexical,HP:0001172,MP:0010772
http://purl.obolibrary.org/obo/HP_0002107,http://purl.obolibrary.org/obo/MP_0010822,Pneumothorax (HPO),pneumothorax (MPO),lexical,HP:0002107,MP:0010822
http://purl.obolibrary.org/obo/HP_0011616,http://purl.obolibrary.org/obo/MP_0010854,Pulmonary situs inversus (HPO),lung situs inversus (MPO),lexical,HP:0011616,MP:0010854
http://purl.obolibrary.org/obo/HP_0001511,http://purl.obolibrary.org/obo/MP_0010865,Intrauterine growth retardation (HPO),prenatal growth retardation (MPO),lexical,HP:0001511,MP:0010865
http://purl.obolibrary.org/obo/HP_0010450,http://purl.obolibrary.org/obo/MP_0010884,Esophageal stenosis (HPO),esophagus stenosis (MPO),lexical,HP:0010450,MP:0010884
http://purl.obolibrary.org/obo/HP_0012253,http://purl.obolibrary.org/obo/MP_0010942,Abnormal respiratory epithelium morphology (HPO),abnormal respiratory epithelium morphology (MPO),lexical,HP:0012253,MP:0010942
http://purl.obolibrary.org/obo/HP_0006517,http://purl.obolibrary.org/obo/MP_0010998,Alveolar proteinosis (HPO),pulmonary alveolar proteinosis (MPO),lexical,HP:0006517,MP:0010998
http://purl.obolibrary.org/obo/HP_0002110,http://purl.obolibrary.org/obo/MP_0011012,Bronchiectasis (HPO),bronchiectasis (MPO),lexical,HP:0002110,MP:0011012
http://purl.obolibrary.org/obo/HP_0410397,http://purl.obolibrary.org/obo/MP_0011013,Bronchiolectasis (HPO),bronchiolectasis (MPO),lexical,HP:0410397,MP:0011013
http://purl.obolibrary.org/obo/HP_0005938,http://purl.obolibrary.org/obo/MP_0011050,Abnormal respiratory motile cilium morphology (HPO),abnormal respiratory motile cilium morphology (MPO),lexical,HP:0005938,MP:0011050
http://purl.obolibrary.org/obo/HP_0012261,http://purl.obolibrary.org/obo/MP_0011055,Abnormal respiratory motile cilium physiology (HPO),abnormal respiratory motile cilium physiology (MPO),lexical,HP:0012261,MP:0011055
http://purl.obolibrary.org/obo/HP_0030895,http://purl.obolibrary.org/obo/MP_0011082,Abnormal gastrointestinal motility (HPO),abnormal gastrointestinal motility (MPO),lexical,HP:0030895,MP:0011082
http://purl.obolibrary.org/obo/HP_0031538,http://purl.obolibrary.org/obo/MP_0011159,Abnormal dermoepidermal junction morphology (HPO),abnormal epidermal-dermal junction morphology (MPO),lexical,HP:0031538,MP:0011159
http://purl.obolibrary.org/obo/HP_0012490,http://purl.obolibrary.org/obo/MP_0011164,Panniculitis (HPO),panniculitis (MPO),lexical,HP:0012490,MP:0011164
http://purl.obolibrary.org/obo/HP_0009125,http://purl.obolibrary.org/obo/MP_0011174,Lipodystrophy (HPO),lipodystrophy (MPO),lexical,HP:0009125,MP:0011174
http://purl.obolibrary.org/obo/HP_0000926,http://purl.obolibrary.org/obo/MP_0011175,Platyspondyly (HPO),platyspondylia (MPO),lexical,HP:0000926,MP:0011175
http://purl.obolibrary.org/obo/HP_0040126,http://purl.obolibrary.org/obo/MP_0011227,Abnormal vitamin B12 level (HPO),abnormal vitamin B12 level (MPO),lexical,HP:0040126,MP:0011227
http://purl.obolibrary.org/obo/HP_0003363,http://purl.obolibrary.org/obo/MP_0011249,Abdominal situs inversus (HPO),abdominal situs inversus (MPO),lexical,HP:0003363,MP:0011249
http://purl.obolibrary.org/obo/HP_0031565,http://purl.obolibrary.org/obo/MP_0011250,Abdominal situs ambiguus (HPO),abdominal situs ambiguus (MPO),lexical,HP:0031565,MP:0011250
http://purl.obolibrary.org/obo/HP_0001696,http://purl.obolibrary.org/obo/MP_0011252,Situs inversus totalis (HPO),situs inversus totalis (MPO),lexical,HP:0001696,MP:0011252
http://purl.obolibrary.org/obo/HP_0031592,http://purl.obolibrary.org/obo/MP_0011253,Situs inversus with levocardia (HPO),situs inversus with levocardia (MPO),lexical,HP:0031592,MP:0011253
http://purl.obolibrary.org/obo/HP_0032464,http://purl.obolibrary.org/obo/MP_0011298,Ureteral hypoplasia (HPO),ureter hypoplasia (MPO),lexical,HP:0032464,MP:0011298
http://purl.obolibrary.org/obo/HP_0000108,http://purl.obolibrary.org/obo/MP_0011308,Renal corticomedullary cysts (HPO),kidney corticomedullary cysts (MPO),lexical,HP:0000108,MP:0011308
http://purl.obolibrary.org/obo/HP_0008776,http://purl.obolibrary.org/obo/MP_0011317,Abnormal renal artery morphology (HPO),abnormal renal artery morphology (MPO),lexical,HP:0008776,MP:0011317
http://purl.obolibrary.org/obo/HP_0001967,http://purl.obolibrary.org/obo/MP_0011353,Diffuse mesangial sclerosis (HPO),expanded mesangial matrix (MPO),lexical,HP:0001967,MP:0011353
http://purl.obolibrary.org/obo/HP_0000125,http://purl.obolibrary.org/obo/MP_0011361,Pelvic kidney (HPO),pelvic kidney (MPO),lexical,HP:0000125,MP:0011361
http://purl.obolibrary.org/obo/HP_0012330,http://purl.obolibrary.org/obo/MP_0011403,Pyelonephritis (HPO),pyelonephritis (MPO),lexical,HP:0012330,MP:0011403
http://purl.obolibrary.org/obo/HP_0001970,http://purl.obolibrary.org/obo/MP_0011405,Tubulointerstitial nephritis (HPO),tubulointerstitial nephritis (MPO),lexical,HP:0001970,MP:0011405
http://purl.obolibrary.org/obo/HP_0012085,http://purl.obolibrary.org/obo/MP_0011420,Pyuria (HPO),pyuria (MPO),lexical,HP:0012085,MP:0011420
http://purl.obolibrary.org/obo/HP_0012615,http://purl.obolibrary.org/obo/MP_0011421,Cylindruria (HPO),cylindruria (MPO),lexical,HP:0012615,MP:0011421
http://purl.obolibrary.org/obo/HP_0012574,http://purl.obolibrary.org/obo/MP_0011427,Mesangial hypercellularity (HPO),mesangial cell hyperplasia (MPO),lexical,HP:0012574,MP:0011427
http://purl.obolibrary.org/obo/HP_0030762,http://purl.obolibrary.org/obo/MP_0011430,Mesangiolysis (HPO),mesangiolysis (MPO),lexical,HP:0030762,MP:0011430
http://purl.obolibrary.org/obo/HP_0031811,http://purl.obolibrary.org/obo/MP_0011464,Bilirubinuria (HPO),bilirubinuria (MPO),lexical,HP:0031811,MP:0011464
http://purl.obolibrary.org/obo/HP_0008155,http://purl.obolibrary.org/obo/MP_0011473,Mucopolysacchariduria (HPO),increased urine glycosaminoglycan level (MPO),lexical,HP:0008155,MP:0011473
http://purl.obolibrary.org/obo/HP_0011483,http://purl.obolibrary.org/obo/MP_0011481,Anterior synechiae of the anterior chamber (HPO),anterior iris synechia (MPO),lexical,HP:0011483,MP:0011481
http://purl.obolibrary.org/obo/HP_0000074,http://purl.obolibrary.org/obo/MP_0011491,Ureteropelvic junction obstruction (HPO),ureteropelvic junction obstruction (MPO),lexical,HP:0000074,MP:0011491
http://purl.obolibrary.org/obo/HP_0030735,http://purl.obolibrary.org/obo/MP_0011492,Ureterovesical junction obstruction (HPO),ureterovesical junction obstruction (MPO),lexical,HP:0030735,MP:0011492
http://purl.obolibrary.org/obo/HP_0000073,http://purl.obolibrary.org/obo/MP_0011493,Ureteral duplication (HPO),double ureter (MPO),lexical,HP:0000073,MP:0011493
http://purl.obolibrary.org/obo/HP_0006487,http://purl.obolibrary.org/obo/MP_0011505,Bowing of the long bones (HPO),camptomelia (MPO),lexical,HP:0006487,MP:0011505
http://purl.obolibrary.org/obo/HP_0000979,http://purl.obolibrary.org/obo/MP_0011515,Purpura (HPO),purpura (MPO),lexical,HP:0000979,MP:0011515
http://purl.obolibrary.org/obo/HP_0012068,http://purl.obolibrary.org/obo/MP_0011516,Aspartylglucosaminuria (HPO),aspartylglucosaminuria (MPO),lexical,HP:0012068,MP:0011516
http://purl.obolibrary.org/obo/HP_0100515,http://purl.obolibrary.org/obo/MP_0011535,Pollakisuria (HPO),increased urination frequency (MPO),lexical,HP:0100515,MP:0011535
http://purl.obolibrary.org/obo/HP_0031591,http://purl.obolibrary.org/obo/MP_0011571,Enlarged Eustachian valve (HPO),enlarged inferior vena cava valve (MPO),lexical,HP:0031591,MP:0011571
http://purl.obolibrary.org/obo/HP_0031209,http://purl.obolibrary.org/obo/MP_0011579,Decreased lipoprotein lipase activity (HPO),decreased lipoprotein lipase activity (MPO),lexical,HP:0031209,MP:0011579
http://purl.obolibrary.org/obo/HP_0000176,http://purl.obolibrary.org/obo/MP_0011615,Submucous cleft hard palate (HPO),submucous cleft palate (MPO),lexical,HP:0000176,MP:0011615
http://purl.obolibrary.org/obo/HP_0012087,http://purl.obolibrary.org/obo/MP_0011633,Abnormal mitochondrial shape (HPO),abnormal mitochondrial shape (MPO),lexical,HP:0012087,MP:0011633
http://purl.obolibrary.org/obo/HP_0011004,http://purl.obolibrary.org/obo/MP_0011655,Abnormal systemic arterial morphology (HPO),abnormal systemic artery morphology (MPO),lexical,HP:0011004,MP:0011655
http://purl.obolibrary.org/obo/HP_0031563,http://purl.obolibrary.org/obo/MP_0011656,Coronary arteriovenous fistula (HPO),coronary arterio-venous fistula (MPO),lexical,HP:0031563,MP:0011656
http://purl.obolibrary.org/obo/HP_0011612,http://purl.obolibrary.org/obo/MP_0011658,Interrupted aortic arch type A (HPO),"interrupted aortic arch, type a (MPO)",lexical,HP:0011612,MP:0011658
http://purl.obolibrary.org/obo/HP_0011613,http://purl.obolibrary.org/obo/MP_0011659,Interrupted aortic arch type B (HPO),"interrupted aortic arch, type b (MPO)",lexical,HP:0011613,MP:0011659
http://purl.obolibrary.org/obo/HP_0001683,http://purl.obolibrary.org/obo/MP_0011660,Ectopia cordis (HPO),ectopia cordis (MPO),lexical,HP:0001683,MP:0011660
http://purl.obolibrary.org/obo/HP_0004384,http://purl.obolibrary.org/obo/MP_0011661,Type I truncus arteriosus (HPO),persistent truncus arteriosus type i (MPO),lexical,HP:0004384,MP:0011661
http://purl.obolibrary.org/obo/HP_0011608,http://purl.obolibrary.org/obo/MP_0011662,Type II truncus arteriosus (HPO),persistent truncus arteriosus type ii (MPO),lexical,HP:0011608,MP:0011662
http://purl.obolibrary.org/obo/HP_0011609,http://purl.obolibrary.org/obo/MP_0011663,Type III truncus arteriosus (HPO),persistent truncus arteriosus type iii (MPO),lexical,HP:0011609,MP:0011663
http://purl.obolibrary.org/obo/HP_0011610,http://purl.obolibrary.org/obo/MP_0011664,Type IV truncus arteriosus (HPO),persistent truncus arteriosus type iv (MPO),lexical,HP:0011610,MP:0011664
http://purl.obolibrary.org/obo/HP_0031348,http://purl.obolibrary.org/obo/MP_0011665,Dextrotransposition of the great arteries (HPO),d-loop transposition of the great arteries (MPO),lexical,HP:0031348,MP:0011665
http://purl.obolibrary.org/obo/HP_0011652,http://purl.obolibrary.org/obo/MP_0011669,Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis (HPO),"double outlet right ventricle, doubly committed ventricular septal defect (MPO)",lexical,HP:0011652,MP:0011669
http://purl.obolibrary.org/obo/HP_0011654,http://purl.obolibrary.org/obo/MP_0011670,Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis (HPO),"double outlet right ventricle, noncommitted ventricular septal defect (MPO)",lexical,HP:0011654,MP:0011670
http://purl.obolibrary.org/obo/HP_0011573,http://purl.obolibrary.org/obo/MP_0011680,Hypoplastic tricuspid valve (HPO),tricuspid valve hypoplasia (MPO),lexical,HP:0011573,MP:0011680
http://purl.obolibrary.org/obo/HP_0002282,http://purl.obolibrary.org/obo/MP_0011723,Gray matter heterotopia (HPO),ectopic neuron (MPO),lexical,HP:0002282,MP:0011723
http://purl.obolibrary.org/obo/HP_0031086,http://purl.obolibrary.org/obo/MP_0011727,Ectopic ovary (HPO),ectopic ovary (MPO),lexical,HP:0031086,MP:0011727
http://purl.obolibrary.org/obo/HP_0025382,http://purl.obolibrary.org/obo/MP_0011737,Hypodipsia (HPO),hypodipsia (MPO),lexical,HP:0025382,MP:0011737
http://purl.obolibrary.org/obo/HP_0012050,http://purl.obolibrary.org/obo/MP_0011738,Anasarca (HPO),anasarca (MPO),lexical,HP:0012050,MP:0011738
http://purl.obolibrary.org/obo/HP_0031812,http://purl.obolibrary.org/obo/MP_0011741,Nitrituria (HPO),increased urine nitrite level (MPO),lexical,HP:0031812,MP:0011741
http://purl.obolibrary.org/obo/HP_0031633,http://purl.obolibrary.org/obo/MP_0011745,Isolation of the left subclavian artery (HPO),isolation of the left subclavian artery (MPO),lexical,HP:0031633,MP:0011745
http://purl.obolibrary.org/obo/HP_0011974,http://purl.obolibrary.org/obo/MP_0011747,Myelofibrosis (HPO),myelofibrosis (MPO),lexical,HP:0011974,MP:0011747
http://purl.obolibrary.org/obo/HP_0032200,http://purl.obolibrary.org/obo/MP_0011749,Perivascular fibrosis (HPO),perivascular fibrosis (MPO),lexical,HP:0032200,MP:0011749
http://purl.obolibrary.org/obo/HP_0500006,http://purl.obolibrary.org/obo/MP_0011763,Urethritis (HPO),urethritis (MPO),lexical,HP:0500006,MP:0011763
http://purl.obolibrary.org/obo/HP_0000070,http://purl.obolibrary.org/obo/MP_0011767,Ureterocele (HPO),ureterocele (MPO),lexical,HP:0000070,MP:0011767
http://purl.obolibrary.org/obo/HP_0025023,http://purl.obolibrary.org/obo/MP_0011775,Rectal atresia (HPO),rectal atresia (MPO),lexical,HP:0025023,MP:0011775
http://purl.obolibrary.org/obo/HP_0025407,http://purl.obolibrary.org/obo/MP_0011786,Rectourethral fistula (HPO),rectourethral fistula (MPO),lexical,HP:0025407,MP:0011786
http://purl.obolibrary.org/obo/HP_0000796,http://purl.obolibrary.org/obo/MP_0011801,Urethral obstruction (HPO),urethra obstruction (MPO),lexical,HP:0000796,MP:0011801
http://purl.obolibrary.org/obo/HP_0005580,http://purl.obolibrary.org/obo/MP_0011803,Duplication of renal pelvis (HPO),double kidney pelvis (MPO),lexical,HP:0005580,MP:0011803
http://purl.obolibrary.org/obo/HP_0001586,http://purl.obolibrary.org/obo/MP_0011829,Vesicovaginal fistula (HPO),vesicovaginal fistula (MPO),lexical,HP:0001586,MP:0011829
http://purl.obolibrary.org/obo/HP_0010479,http://purl.obolibrary.org/obo/MP_0011852,Patent urachus (HPO),patent urachus (MPO),lexical,HP:0010479,MP:0011852
http://purl.obolibrary.org/obo/HP_0002181,http://purl.obolibrary.org/obo/MP_0011854,Cerebral edema (HPO),cerebral edema (MPO),lexical,HP:0002181,MP:0011854
http://purl.obolibrary.org/obo/HP_0020133,http://purl.obolibrary.org/obo/MP_0011871,Podocyte hypertrophy (HPO),podocyte hypertrophy (MPO),lexical,HP:0020133,MP:0011871
http://purl.obolibrary.org/obo/HP_0030261,http://purl.obolibrary.org/obo/MP_0011876,Absent penis (HPO),absent penis (MPO),lexical,HP:0030261,MP:0011876
http://purl.obolibrary.org/obo/HP_0008986,http://purl.obolibrary.org/obo/MP_0011883,Agenesis of the diaphragm (HPO),absent diaphragm (MPO),lexical,HP:0008986,MP:0011883
http://purl.obolibrary.org/obo/HP_0032385,http://purl.obolibrary.org/obo/MP_0011892,Abnormal circulating transferrin level (HPO),abnormal circulating transferrin level (MPO),lexical,HP:0032385,MP:0011892
http://purl.obolibrary.org/obo/HP_0032195,http://purl.obolibrary.org/obo/MP_0011920,Abnormal S wave (HPO),abnormal S wave (MPO),lexical,HP:0032195,MP:0011920
http://purl.obolibrary.org/obo/HP_0031427,http://purl.obolibrary.org/obo/MP_0011922,Abnormal circulating osteocalcin level (HPO),abnormal circulating osteocalcin level (MPO),lexical,HP:0031427,MP:0011922
http://purl.obolibrary.org/obo/HP_0030329,http://purl.obolibrary.org/obo/MP_0011965,Retinal thinning (HPO),decreased total retina thickness (MPO),lexical,HP:0030329,MP:0011965
http://purl.obolibrary.org/obo/HP_0031795,http://purl.obolibrary.org/obo/MP_0011973,Abnormal circulating glycerol level (HPO),abnormal circulating glycerol level (MPO),lexical,HP:0031795,MP:0011973
http://purl.obolibrary.org/obo/HP_0002373,http://purl.obolibrary.org/obo/MP_0012011,Febrile seizures (HPO),febrile seizures (MPO),lexical,HP:0002373,MP:0012011
http://purl.obolibrary.org/obo/HP_0001257,http://purl.obolibrary.org/obo/MP_0012051,Spasticity (HPO),spasticity (MPO),lexical,HP:0001257,MP:0012051
http://purl.obolibrary.org/obo/HP_0001276,http://purl.obolibrary.org/obo/MP_0012052,Hypertonia (HPO),hypertonicity (MPO),lexical,HP:0001276,MP:0012052
http://purl.obolibrary.org/obo/HP_0002509,http://purl.obolibrary.org/obo/MP_0012053,Limb hypertonia (HPO),limb hypertonicity (MPO),lexical,HP:0002509,MP:0012053
http://purl.obolibrary.org/obo/HP_0000465,http://purl.obolibrary.org/obo/MP_0012077,Webbed neck (HPO),webbed neck (MPO),lexical,HP:0000465,MP:0012077
http://purl.obolibrary.org/obo/HP_0012281,http://purl.obolibrary.org/obo/MP_0012080,Chylous ascites (HPO),chylous ascites (MPO),lexical,HP:0012281,MP:0012080
http://purl.obolibrary.org/obo/HP_0000647,http://purl.obolibrary.org/obo/MP_0012121,Sclerocornea (HPO),sclerocornea (MPO),lexical,HP:0000647,MP:0012121
http://purl.obolibrary.org/obo/HP_0001562,http://purl.obolibrary.org/obo/MP_0012171,Oligohydramnios (HPO),oligohydramnios (MPO),lexical,HP:0001562,MP:0012171
http://purl.obolibrary.org/obo/HP_0031821,http://purl.obolibrary.org/obo/MP_0012208,Abnormal hypoxanthine-guanine phosphoribosyltransferase level (HPO),abnormal hypoxanthine-guanine phosphoribosyltransferase level (MPO),lexical,HP:0031821,MP:0012208
http://purl.obolibrary.org/obo/HP_0031823,http://purl.obolibrary.org/obo/MP_0012209,Reduced hypoxanthine-guanine phosphoribosyltransferase level (HPO),decreased hypoxanthine-guanine phosphoribosyltransferase level (MPO),lexical,HP:0031823,MP:0012209
http://purl.obolibrary.org/obo/HP_0005326,http://purl.obolibrary.org/obo/MP_0012258,Hypoplastic philtrum (HPO),philtrum hypoplasia (MPO),lexical,HP:0005326,MP:0012258
http://purl.obolibrary.org/obo/HP_0002435,http://purl.obolibrary.org/obo/MP_0012259,Meningocele (HPO),meningocele (MPO),lexical,HP:0002435,MP:0012259
http://purl.obolibrary.org/obo/HP_0002084,http://purl.obolibrary.org/obo/MP_0012260,Encephalocele (HPO),encephalomeningocele (MPO),lexical,HP:0002084,MP:0012260
http://purl.obolibrary.org/obo/HP_0032463,http://purl.obolibrary.org/obo/MP_0012332,Reduced circulating fibronectin level (HPO),decreased circulating fibronectin level (MPO),lexical,HP:0032463,MP:0012332
http://purl.obolibrary.org/obo/HP_0002153,http://purl.obolibrary.org/obo/MP_0012339,Hyperkalemia (HPO),hyperkalemia (MPO),lexical,HP:0002153,MP:0012339
http://purl.obolibrary.org/obo/HP_0032199,http://purl.obolibrary.org/obo/MP_0012354,Abnormal prothrombin time (HPO),abnormal prothrombin time (MPO),lexical,HP:0032199,MP:0012354
http://purl.obolibrary.org/obo/HP_0032198,http://purl.obolibrary.org/obo/MP_0012355,Decreased prothrombin time (HPO),decreased prothrombin time (MPO),lexical,HP:0032198,MP:0012355
http://purl.obolibrary.org/obo/HP_0008151,http://purl.obolibrary.org/obo/MP_0012356,Prolonged prothrombin time (HPO),increased prothrombin time (MPO),lexical,HP:0008151,MP:0012356
http://purl.obolibrary.org/obo/HP_0003645,http://purl.obolibrary.org/obo/MP_0012357,Prolonged partial thromboplastin time (HPO),abnormal partial thromboplastin time (MPO),lexical,HP:0003645,MP:0012357
http://purl.obolibrary.org/obo/HP_0003645,http://purl.obolibrary.org/obo/MP_0012359,Prolonged partial thromboplastin time (HPO),increased partial thromboplastin time (MPO),lexical,HP:0003645,MP:0012359
http://purl.obolibrary.org/obo/HP_0000767,http://purl.obolibrary.org/obo/MP_0012514,Pectus excavatum (HPO),pectus excavatum (MPO),lexical,HP:0000767,MP:0012514
http://purl.obolibrary.org/obo/HP_0009922,http://purl.obolibrary.org/obo/MP_0012538,Vascular remnant arising from the disc (HPO),persistent hyaloid artery (MPO),lexical,HP:0009922,MP:0012538
http://purl.obolibrary.org/obo/HP_0003396,http://purl.obolibrary.org/obo/MP_0012545,Syringomyelia (HPO),syringomyelia (MPO),lexical,HP:0003396,MP:0012545
http://purl.obolibrary.org/obo/HP_0000325,http://purl.obolibrary.org/obo/MP_0012546,Triangular face (HPO),triangular face (MPO),lexical,HP:0000325,MP:0012546
http://purl.obolibrary.org/obo/HP_0002475,http://purl.obolibrary.org/obo/MP_0012547,Myelomeningocele (HPO),spina bifida cystica (MPO),lexical,HP:0002475,MP:0012547
http://purl.obolibrary.org/obo/HP_0012418,http://purl.obolibrary.org/obo/MP_0012549,Hypoxemia (HPO),hypoxemia (MPO),lexical,HP:0012418,MP:0012549
http://purl.obolibrary.org/obo/HP_0005972,http://purl.obolibrary.org/obo/MP_0012550,Respiratory acidosis (HPO),respiratory acidosis (MPO),lexical,HP:0005972,MP:0012550
http://purl.obolibrary.org/obo/HP_0001942,http://purl.obolibrary.org/obo/MP_0012551,Metabolic acidosis (HPO),metabolic acidosis (MPO),lexical,HP:0001942,MP:0012551
http://purl.obolibrary.org/obo/HP_0003128,http://purl.obolibrary.org/obo/MP_0012552,Lactic acidosis (HPO),lactic acidosis (MPO),lexical,HP:0003128,MP:0012552
http://purl.obolibrary.org/obo/HP_0004336,http://purl.obolibrary.org/obo/MP_0012674,Myelin outfoldings (HPO),tomacula (MPO),lexical,HP:0004336,MP:0012674
http://purl.obolibrary.org/obo/HP_0030175,http://purl.obolibrary.org/obo/MP_0012674,Myelin tomacula (HPO),tomacula (MPO),lexical,HP:0030175,MP:0012674
http://purl.obolibrary.org/obo/HP_0100562,http://purl.obolibrary.org/obo/MP_0012711,Diplomyelia (HPO),diplomyelia (MPO),lexical,HP:0100562,MP:0012711
http://purl.obolibrary.org/obo/HP_0430021,http://purl.obolibrary.org/obo/MP_0012729,Abnormal common carotid artery morphology (HPO),abnormal common carotid artery morphology (MPO),lexical,HP:0430021,MP:0012729
http://purl.obolibrary.org/obo/HP_0000421,http://purl.obolibrary.org/obo/MP_0013127,Epistaxis (HPO),epistaxis (MPO),lexical,HP:0000421,MP:0013127
http://purl.obolibrary.org/obo/HP_0004099,http://purl.obolibrary.org/obo/MP_0013149,Macrodactyly (HPO),macrodactyly (MPO),lexical,HP:0004099,MP:0013149
http://purl.obolibrary.org/obo/HP_0005268,http://purl.obolibrary.org/obo/MP_0013172,Spontaneous abortion (HPO),miscarriage (MPO),lexical,HP:0005268,MP:0013172
http://purl.obolibrary.org/obo/HP_0020179,http://purl.obolibrary.org/obo/MP_0013215,Abnormal haptoglobin level (HPO),abnormal haptoglobin level (MPO),lexical,HP:0020179,MP:0013215
http://purl.obolibrary.org/obo/HP_0410012,http://purl.obolibrary.org/obo/MP_0013262,Abnormal mouth floor morphology (HPO),abnormal mouth floor morphology (MPO),lexical,HP:0410012,MP:0013262
http://purl.obolibrary.org/obo/HP_0010296,http://purl.obolibrary.org/obo/MP_0013264,Ankyloglossia (HPO),tongue ankylosis (MPO),lexical,HP:0010296,MP:0013264
http://purl.obolibrary.org/obo/HP_0002836,http://purl.obolibrary.org/obo/MP_0013282,Bladder exstrophy (HPO),urinary bladder exstrophy (MPO),lexical,HP:0002836,MP:0013282
http://purl.obolibrary.org/obo/HP_0004727,http://purl.obolibrary.org/obo/MP_0013305,Impaired renal concentrating ability (HPO),isosthenuria (MPO),lexical,HP:0004727,MP:0013305
http://purl.obolibrary.org/obo/HP_0003271,http://purl.obolibrary.org/obo/MP_0013328,Visceromegaly (HPO),visceromegaly (MPO),lexical,HP:0003271,MP:0013328
http://purl.obolibrary.org/obo/HP_0010799,http://purl.obolibrary.org/obo/MP_0013365,Pinealoma (HPO),increased pineal gland tumor incidence (MPO),lexical,HP:0010799,MP:0013365
http://purl.obolibrary.org/obo/HP_0011850,http://purl.obolibrary.org/obo/MP_0013367,Parotitis (HPO),parotid gland inflammation (MPO),lexical,HP:0011850,MP:0013367
http://purl.obolibrary.org/obo/HP_0000970,http://purl.obolibrary.org/obo/MP_0013368,Anhidrosis (HPO),abnormal sweat gland physiology (MPO),lexical,HP:0000970,MP:0013368
http://purl.obolibrary.org/obo/HP_0000970,http://purl.obolibrary.org/obo/MP_0013370,Anhidrosis (HPO),anhidrosis (MPO),lexical,HP:0000970,MP:0013370
http://purl.obolibrary.org/obo/HP_0000966,http://purl.obolibrary.org/obo/MP_0013371,Hypohidrosis (HPO),hypohidrosis (MPO),lexical,HP:0000966,MP:0013371
http://purl.obolibrary.org/obo/HP_0000975,http://purl.obolibrary.org/obo/MP_0013372,Hyperhidrosis (HPO),hyperhidrosis (MPO),lexical,HP:0000975,MP:0013372
http://purl.obolibrary.org/obo/HP_0009720,http://purl.obolibrary.org/obo/MP_0013383,Adenoma sebaceum (HPO),increased sebaceous gland adenoma incidence (MPO),lexical,HP:0009720,MP:0013383
http://purl.obolibrary.org/obo/HP_0010605,http://purl.obolibrary.org/obo/MP_0013390,Chalazion (HPO),Meibomian gland cyst (MPO),lexical,HP:0010605,MP:0013390
http://purl.obolibrary.org/obo/HP_0025610,http://purl.obolibrary.org/obo/MP_0013391,Posterior blepharitis (HPO),abnormal Meibomian gland physiology (MPO),lexical,HP:0025610,MP:0013391
http://purl.obolibrary.org/obo/HP_0025610,http://purl.obolibrary.org/obo/MP_0013392,Posterior blepharitis (HPO),Meibomian gland inflammation (MPO),lexical,HP:0025610,MP:0013392
http://purl.obolibrary.org/obo/HP_0430007,http://purl.obolibrary.org/obo/MP_0013393,Symblepharon (HPO),symblepharon (MPO),lexical,HP:0430007,MP:0013393
http://purl.obolibrary.org/obo/HP_0000579,http://purl.obolibrary.org/obo/MP_0013451,Nasolacrimal duct obstruction (HPO),nasolacrimal duct obstruction (MPO),lexical,HP:0000579,MP:0013451
