# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   DPO: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MGPO: http://purl.obolibrary.org/obo/MGPO_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   phipo: http://purl.obolibrary.org/obo/PHIPO_
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/8619a8fb-deae-4d9b-8239-33eb56e27cca
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MP:0010470	dilated ascending aorta (MPO)	skos:narrowMatch	HP:0004970	Ascending tubular aorta aneurysm (HPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	ascending aorta dilation		
MP:0010478	intracranial aneurysm (MPO)	skos:narrowMatch	HP:0004944	Dilatation of the cerebral artery (HPO)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	intracranial aneurysm	semapv:RegularExpressionReplacement	
MP:0010479	brain aneurysm (MPO)	skos:narrowMatch	HP:0004944	Dilatation of the cerebral artery (HPO)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	brain aneurysm	semapv:RegularExpressionReplacement	
MP:0010521	absent pulmonary artery (MPO)	skos:exactMatch	XPO:0125948	absent pulmonary artery (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent pulmonary artery	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010555	absent epicardium (MPO)	skos:exactMatch	XPO:0126201	absent epicardium (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent epicardium	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010562	absent sinus venosus (MPO)	skos:exactMatch	XPO:0125529	absent sinus venosus (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent sinus venosus	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010575	aortic arch dilation (MPO)	skos:exactMatch	MP:0012494	dilated pharyngeal arch artery (MPO)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasExactSynonym	aortic arch dilation	semapv:RegularExpressionReplacement	
MP:0010579	increased heart left ventricle size (MPO)	skos:exactMatch	XPO:0130802	increased size of the left ventricle (XPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	enlarged left ventricle		
MP:0010635	aorta pulmonary collateral arteries (MPO)	skos:closeMatch	MP:0011674	multiple major aortopulmonary collateral arteries (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	mapcas		
MP:0010646	absent pulmonary vein (MPO)	skos:exactMatch	XPO:0126220	absent pulmonary vein (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent pulmonary vein	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010655	absent cardiac jelly (MPO)	skos:exactMatch	XPO:0126290	absent cardiac jelly (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent cardiac jelly	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010662	abnormal intersomitic artery morphology (MPO)	skos:exactMatch	XPO:0101955	abnormal intersomitic artery morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal intersomitic artery morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010666	abnormal vitelline vein morphology (MPO)	skos:exactMatch	XPO:0102425	abnormal omphalomesenteric vein morphology (XPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	abnormal omphalomesenteric vein morphology		semapv:RegularExpressionReplacement
MP:0010666	abnormal vitelline vein morphology (MPO)	skos:exactMatch	XPO:0102121	abnormal vitelline vein morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal vitelline vein morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010668	abnormal hepatic portal vein morphology (MPO)	skos:exactMatch	XPO:0101787	abnormal hepatic portal vein morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal hepatic portal vein morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010669	abnormal activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010670	abnormal activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	abnormal aicd		
MP:0010669	abnormal activation-induced B cell apoptosis (MPO)	skos:exactMatch	MP:0010674	increased activation-induced B cell apoptosis (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0071948		
MP:0010669	abnormal activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010670	abnormal activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	abnormal antigen-driven apoptosis		
MP:0010669	abnormal activation-induced B cell apoptosis (MPO)	skos:exactMatch	MP:0010675	decreased activation-induced B cell apoptosis (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0071948		
MP:0010670	abnormal activation-induced cell death of T cells (MPO)	skos:exactMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0006924		
MP:0010670	abnormal activation-induced cell death of T cells (MPO)	skos:exactMatch	MP:0010676	increased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0006924		
MP:0010674	increased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010676	increased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	increased aicd		
MP:0010674	increased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010676	increased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	increased antigen-driven apoptosis		
MP:0010674	increased activation-induced B cell apoptosis (MPO)	skos:exactMatch	MP:0010675	decreased activation-induced B cell apoptosis (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0071948		
MP:0010675	decreased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	decreased aicd		
MP:0010675	decreased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	decreased antigen-driven apoptosis		
MP:0010675	decreased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	reduced antigen-driven apoptosis		
MP:0010675	decreased activation-induced B cell apoptosis (MPO)	skos:closeMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasBroadSynonym	oio:hasBroadSynonym	reduced aicd		
MP:0010676	increased activation-induced cell death of T cells (MPO)	skos:exactMatch	MP:0010677	decreased activation-induced cell death of T cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	go:0006924		
MP:0010710	absent sclera (MPO)	skos:exactMatch	XPO:0126212	absent sclera (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent sclera	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010784	abnormal forestomach morphology (MPO)	skos:exactMatch	XPO:0102023	abnormal proximal stomach morphology (XPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	abnormal proximal stomach morphology		semapv:RegularExpressionReplacement
MP:0010810	increased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010812	absent type II pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:62501		
MP:0010810	increased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010811	decreased type II pneumocyte number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:62501		
MP:0010810	increased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010811	decreased type II pneumocyte number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002063		
MP:0010810	increased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010812	absent type II pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002063		
MP:0010811	decreased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010812	absent type II pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002063		
MP:0010811	decreased type II pneumocyte number (MPO)	skos:exactMatch	MP:0010812	absent type II pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:62501		
MP:0010816	decreased type I pneumocyte number (MPO)	skos:exactMatch	MP:0010817	absent type I pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:62500		
MP:0010816	decreased type I pneumocyte number (MPO)	skos:exactMatch	MP:0010817	absent type I pneumocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002062		
MP:0010834	abnormal CD4-positive, alpha-beta memory T cell morphology (MPO)	skos:exactMatch	MP:0010836	decreased CD4-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000897		
MP:0010834	abnormal CD4-positive, alpha-beta memory T cell morphology (MPO)	skos:exactMatch	MP:0010835	increased CD4-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000897		
MP:0010835	increased CD4-positive, alpha-beta memory T cell number (MPO)	skos:exactMatch	MP:0010836	decreased CD4-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000897		
MP:0010837	abnormal CD8-positive, alpha-beta memory T cell morphology (MPO)	skos:exactMatch	MP:0010839	decreased CD8-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000909		
MP:0010837	abnormal CD8-positive, alpha-beta memory T cell morphology (MPO)	skos:exactMatch	MP:0010838	increased CD8-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000909		
MP:0010838	increased CD8-positive, alpha-beta memory T cell number (MPO)	skos:exactMatch	MP:0010839	decreased CD8-positive, alpha-beta memory T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000909		
MP:0010840	abnormal central memory CD4-positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010842	decreased central memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000904		
MP:0010840	abnormal central memory CD4-positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010841	increased central memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000904		
MP:0010841	increased central memory CD4-positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010842	decreased central memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000904		
MP:0010843	abnormal effector memory CD4-positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010845	decreased effector memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000905		
MP:0010843	abnormal effector memory CD4-positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010844	increased effector memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000905		
MP:0010844	increased effector memory CD4-positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010845	decreased effector memory CD4-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000905		
MP:0010846	abnormal central memory CD8 positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010848	decreased central memory CD8 positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000907		
MP:0010846	abnormal central memory CD8 positive, alpha-beta T cell morphology (MPO)	skos:exactMatch	MP:0010847	increased central memory CD8 positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000907		
MP:0010847	increased central memory CD8 positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010848	decreased central memory CD8 positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000907		
MP:0010849	abnormal effector memory CD8-positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010850	increased effector memory CD8-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000913		
MP:0010849	abnormal effector memory CD8-positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010851	decreased effector memory CD8-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000913		
MP:0010850	increased effector memory CD8-positive, alpha-beta T cell number (MPO)	skos:exactMatch	MP:0010851	decreased effector memory CD8-positive, alpha-beta T cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0000913		
MP:0010885	absent trachea (MPO)	skos:exactMatch	XPO:0126017	absent trachea (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent trachea	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010893	abnormal posterior commissure morphology (MPO)	skos:exactMatch	XPO:0102898	abnormal posterior commissure morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal posterior commissure morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010906	abnormal lung bud morphology (MPO)	skos:exactMatch	XPO:0102086	abnormal lung bud morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal lung bud morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010913	abnormal neuroendocrine cell morphology (MPO)	skos:exactMatch	XPO:0102504	abnormal neuroendocrine cell morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal neuroendocrine cell morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010914	abnormal solitary pulmonary neuroendocrine cell morphology (MPO)	skos:exactMatch	MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010915	increased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	fma:14118		
MP:0010916	decreased solitary pulmonary neuroendocrine cell number (MPO)	skos:exactMatch	MP:0010917	absent solitary pulmonary neuroendocrine cells (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002066		
MP:0010924	abnormal osteoid morphology (MPO)	skos:exactMatch	XPO:0102438	abnormal osteoid morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal osteoid morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010971	abnormal periosteum morphology (MPO)	skos:exactMatch	XPO:0102011	abnormal periosteum morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal periosteum morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010972	absent periosteum (MPO)	skos:exactMatch	XPO:0126134	absent periosteum (sensu osteogenic layer) (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent periosteum	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010972	absent periosteum (MPO)	skos:exactMatch	XPO:0125900	absent periosteum (sensu fibrous layer) (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent periosteum	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010972	absent periosteum (MPO)	skos:exactMatch	XPO:0125080	absent periosteum (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	absent periosteum	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0010986	abnormal mesonephric mesenchyme morphology (MPO)	skos:exactMatch	XPO:0101779	abnormal mesonephric mesenchyme morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal mesonephric mesenchyme morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0011167	abnormal adipose tissue development (MPO)	skos:closeMatch	MP:0011168	abnormal fat cell differentiation (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	abnormal adipogenesis		
MP:0011173	abnormal otic placode morphology (MPO)	skos:exactMatch	XPO:0102129	abnormal otic placode morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal otic placode morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0011232	abnormal vitamin A level (MPO)	skos:closeMatch	MP:0011234	abnormal retinol level (MPO)	semapv:LexicalMatching	oaklib	0.5	oio:hasNarrowSynonym	rdfs:label	abnormal retinol level		semapv:RegularExpressionReplacement
MP:0011240	abnormal fetal derived definitive erythrocyte morphology (MPO)	skos:exactMatch	MP:0011241	abnormal fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011240	abnormal fetal derived definitive erythrocyte morphology (MPO)	skos:exactMatch	MP:0011242	increased fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011240	abnormal fetal derived definitive erythrocyte morphology (MPO)	skos:exactMatch	MP:0011244	absent fetal derived definitive erythrocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011240	abnormal fetal derived definitive erythrocyte morphology (MPO)	skos:exactMatch	MP:0011245	abnormal fetal derived definitive erythrocyte physiology (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011240	abnormal fetal derived definitive erythrocyte morphology (MPO)	skos:exactMatch	MP:0011243	decreased fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011241	abnormal fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011245	abnormal fetal derived definitive erythrocyte physiology (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011241	abnormal fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011242	increased fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011241	abnormal fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011243	decreased fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011241	abnormal fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011244	absent fetal derived definitive erythrocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011242	increased fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011244	absent fetal derived definitive erythrocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011242	increased fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011245	abnormal fetal derived definitive erythrocyte physiology (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011242	increased fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011243	decreased fetal derived definitive erythrocyte cell number (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011243	decreased fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011245	abnormal fetal derived definitive erythrocyte physiology (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011243	decreased fetal derived definitive erythrocyte cell number (MPO)	skos:exactMatch	MP:0011244	absent fetal derived definitive erythrocytes (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011244	absent fetal derived definitive erythrocytes (MPO)	skos:exactMatch	MP:0011245	abnormal fetal derived definitive erythrocyte physiology (MPO)	semapv:LexicalMatching	oaklib	0.9411764705882353	oio:hasDbXref	oio:hasDbXref	cl:0002357		
MP:0011256	abnormal neural fold morphology (MPO)	skos:exactMatch	XPO:0102309	abnormal neural fold morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal neural fold morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0011257	abnormal head fold morphology (MPO)	skos:broadMatch	MP:0011259	abnormal cephalic neural fold morphology (MPO)	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	abnormal head fold morphology	semapv:RegularExpressionReplacement	
MP:0011257	abnormal head fold morphology (MPO)	skos:broadMatch	MP:0011259	abnormal cephalic neural fold morphology (MPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	abnormal headfold morphology		
MP:0011259	abnormal cephalic neural fold morphology (MPO)	skos:exactMatch	XPO:0101979	abnormal anterior neural fold morphology (XPO)	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	abnormal anterior neural fold morphology		semapv:RegularExpressionReplacement
MP:0011260	abnormal head mesenchyme morphology (MPO)	skos:exactMatch	XPO:0102083	abnormal head mesenchyme morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal head mesenchyme morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
MP:0011317	abnormal renal artery morphology (MPO)	skos:exactMatch	XPO:0102136	abnormal renal artery morphology (XPO)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abnormal renal artery morphology	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
