s,lab,ldef
http://purl.obolibrary.org/obo/FYPO_0002289,abolished protein phosphorylation during cellular response to osmotic stress,
http://purl.obolibrary.org/obo/FYPO_0006709,abolished protein phosphorylation during cellular response to salt stress,
http://purl.obolibrary.org/obo/FYPO_0003477,abolished protein phosphorylation during cellular response to arsenic-containing substance,
http://purl.obolibrary.org/obo/FYPO_0005478,abolished protein phosphorylation during cellular response to arsenite ion,
http://purl.obolibrary.org/obo/FYPO_0002130,abolished protein phosphorylation during cellular response to heat,
http://purl.obolibrary.org/obo/FYPO_0004069,abolished phosphorylation of RNA polymerase II C-terminal domain serine 2 residues,
http://purl.obolibrary.org/obo/FYPO_0004660,abolished protein phosphorylation during cellular response to methyl methanesulfonate,
http://purl.obolibrary.org/obo/FYPO_0004550,abolished protein phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0005366,abolished protein phosphorylation during mitosis,
http://purl.obolibrary.org/obo/FYPO_0003020,abolished protein autophosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003078,abolished protein autophosphorylation during cellular response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0002898,abolished protein phosphorylation during cellular response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0006398,abolished protein phosphorylation during cellular response to leucine starvation,
http://purl.obolibrary.org/obo/FYPO_0006232,abolished protein phosphorylation during cellular response to hydrogen peroxide,
http://purl.obolibrary.org/obo/FYPO_0005616,abolished protein phosphorylation during cellular response to bleomycin,
http://purl.obolibrary.org/obo/FYPO_0002830,delayed onset of protein phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002831,delayed onset of protein phosphorylation during mitosis,
http://purl.obolibrary.org/obo/FYPO_0003952,delayed onset of protein phosphorylation during cellular response to oxidative stress,
http://purl.obolibrary.org/obo/FYPO_0006659,delayed onset of protein phosphorylation during mitotic G1/S transition,
http://purl.obolibrary.org/obo/FYPO_0003737,delayed onset of protein phosphorylation during mitotic G2 phase,
http://purl.obolibrary.org/obo/FYPO_0001038,increased protein phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002129,increased protein phosphorylation during cellular response to heat,
http://purl.obolibrary.org/obo/FYPO_0004354,increased protein phosphorylation during mitotic G1 phase,
http://purl.obolibrary.org/obo/FYPO_0002095,increased protein phosphorylation during cellular response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0005184,increased phosphorylation of RNA polymerase II C-terminal domain serine 5 residues during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003692,increased protein phosphorylation during cellular response to oxidative stress,
http://purl.obolibrary.org/obo/FYPO_0004333,increased protein phosphorylation during cellular response to hydrogen peroxide,
http://purl.obolibrary.org/obo/FYPO_0004112,increased protein phosphorylation during mitotic G2 phase,
http://purl.obolibrary.org/obo/FYPO_0002605,increased histone H2A phosphorylation at rDNA during mitotic G2 phase,
http://purl.obolibrary.org/obo/FYPO_0006871,increased protein phosphorylation during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0006872,increased histone H2A phosphorylation during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004949,increased protein phosphorylation during cellular response to rapamycin,
http://purl.obolibrary.org/obo/FYPO_0005548,increased protein phosphorylation during cellular response to brefeldin A,
http://purl.obolibrary.org/obo/FYPO_0004353,increased protein phosphorylation during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0002606,increased histone H2A phosphorylation at rDNA during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0004355,increased protein phosphorylation during mitosis,
http://purl.obolibrary.org/obo/FYPO_0002648,increased protein phosphorylation during mitotic prometaphase,
http://purl.obolibrary.org/obo/FYPO_0005480,increased protein phosphorylation during cellular response to arsenite ion,
http://purl.obolibrary.org/obo/FYPO_0006498,increased protein phosphorylation during cellular response to UV,
http://purl.obolibrary.org/obo/FYPO_0002096,increased protein phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0002608,increased histone H2A phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0005041,increased phosphorylation of RNA polymerase II C-terminal domain serine 2 residues during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001265,increased protein phosphorylation during cellular hyperosmotic response,
http://purl.obolibrary.org/obo/FYPO_0002594,increased histone phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002596,increased histone H2A phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005772,increased histone H2A phosphorylation at tRNA genes during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005771,increased histone H2A phosphorylation at nucleosome-depleted regions during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005769,increased histone H2A phosphorylation at G4 motif during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002607,increased histone H2A phosphorylation at centromeric tDNA during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0002604,increased histone H2A phosphorylation at rDNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005770,increased histone H2A phosphorylation at highly transcribed RNA polymerase II genes during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004080,increased histone H3-S10 phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003077,increased protein autophosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001838,decreased protein phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004357,decreased protein phosphorylation during mitosis,
http://purl.obolibrary.org/obo/FYPO_0004449,decreased protein phosphorylation during mitotic metaphase,
http://purl.obolibrary.org/obo/FYPO_0002098,decreased protein phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0004068,decreased phosphorylation of RNA polymerase II C-terminal domain serine 5 residues during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002470,decreased protein phosphorylation during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004261,decreased protein phosphorylation during mitotic G2 phase during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004554,decreased protein phosphorylation during mitotic S phase during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004867,decreased histone H2A phosphorylation during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004111,decreased protein phosphorylation during mitotic G2 phase,
http://purl.obolibrary.org/obo/FYPO_0002376,decreased protein phosphorylation during cellular response to osmotic stress,
http://purl.obolibrary.org/obo/FYPO_0001885,decreased protein phosphorylation during salt stress,
http://purl.obolibrary.org/obo/FYPO_0004067,decreased phosphorylation of RNA polymerase II C-terminal domain serine 2 residues during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004173,decreased protein phosphorylation during cellular response to heat,
http://purl.obolibrary.org/obo/FYPO_0005479,decreased protein phosphorylation during cellular response to arsenite ion,
http://purl.obolibrary.org/obo/FYPO_0003298,decreased protein autophosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003122,decreased protein autophosphorylation during cellular response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0004228,decreased protein phosphorylation during cellular response to UV,
http://purl.obolibrary.org/obo/FYPO_0005617,decreased protein phosphorylation during cellular response to bleomycin,
http://purl.obolibrary.org/obo/FYPO_0005134,decreased protein phosphorylation during cellular response to micafungin,
http://purl.obolibrary.org/obo/FYPO_0003827,decreased ribosomal S6 protein phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004464,decreased protein phosphorylation during cellular response to camptothecin,
http://purl.obolibrary.org/obo/FYPO_0002446,decreased protein phosphorylation during cellular response to hydrogen peroxide,
http://purl.obolibrary.org/obo/FYPO_0002993,decreased protein phosphorylation during cellular response to methyl methanesulfonate,
http://purl.obolibrary.org/obo/FYPO_0004476,decreased protein phosphorylation during cellular response to calcium ion,
http://purl.obolibrary.org/obo/FYPO_0002897,decreased protein phosphorylation during cellular response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0003006,decreased protein phosphorylation during cellular response to caffeine,
http://purl.obolibrary.org/obo/FYPO_0002593,decreased histone phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006598,decreased histone H3-T3 phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002598,decreased histone H2A phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002611,decreased histone H2A phosphorylation at subtelomeric heterochromatin during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0002609,decreased histone H2A phosphorylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002602,decreased histone H2A phosphorylation during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0006710,decreased protein phosphorylation during cellular response to alkaline pH,
http://purl.obolibrary.org/obo/FYPO_0006718,increased duration of protein phosphorylation during cellular response to osmotic stress,
http://purl.obolibrary.org/obo/FYPO_0004062,increased duration of protein phosphorylation during cellular response to salt stress,
http://purl.obolibrary.org/obo/FYPO_0003019,abnormal protein autophosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006229,increased duration of protein phosphorylation during cellular response to phosphate starvation,
http://purl.obolibrary.org/obo/FYPO_0003479,constitutively activated MAPK cascade involved in cell wall organization or biogenesis,
http://purl.obolibrary.org/obo/FYPO_0004002,increased duration of protein phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0005093,decreased duration of protein phosphorylation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0004326,increased duration of protein phosphorylation during cellular response to methylglyoxal,
http://purl.obolibrary.org/obo/FYPO_0005615,abnormal protein phosphorylation during cellular response to bleomycin,
http://purl.obolibrary.org/obo/FYPO_0002591,abnormal histone phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002599,abnormal histone H2A phosphorylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004891,increased duration of histone H2A phosphorylation during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0000548,increased duration of protein modification during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006157,increased duration of protein oxidation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000330,abnormal histone modification during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000456,abnormal histone acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000331,decreased histone acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002362,decreased histone H3 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004240,decreased histone H3-K56 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001458,decreased histone H3-K14 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007222,decreased histone H3-K14 acetylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000967,decreased histone H3-K14 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003219,decreased histone H3-K9K14 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007218,decreased histone H3-K18 acetylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001442,decreased histone H3-K9 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007217,decreased histone H3-K9 acetylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004576,decreased histone H3-K9 acetylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004239,decreased histone H3-K4 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005011,decreased histone H4 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005534,decreased histone H4-K16 acetylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005014,decreased histone H4-K12 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005012,decreased histone H4-K5 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005013,decreased histone H4-K8 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005533,decreased histone H4-K16 acetylation at boundary element IRC1L during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000332,increased histone acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005317,increased histone H4-K8 and H4-K16 acetylation at subtelomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002384,"increased histone H4-K5, H4-K8, H4-K12 and H4-K16 acetylation at centromere outer repeat during vegetative growth",
http://purl.obolibrary.org/obo/FYPO_0004323,"increased histone H4-K5, H4-K8, H4-K12 and H4-K16 acetylation at centromere central core during vegetative growth",
http://purl.obolibrary.org/obo/FYPO_0002363,increased histone H3 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005310,increased histone H3-K14 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003802,increased histone H3-K14 acetylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005337,increased histone H3-K9K14 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006815,increased histone H3-K14 acetylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000966,increased histone H3-K14 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005518,increased histone H3-K14 acetylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000892,increased histone H3-K9 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004347,increased histone H3-K9 acetylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002819,increased histone H3-K9 acetylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006814,increased histone H3-K9 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004690,increased histone H3-K9 acetylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004575,increased histone H3-K9 acetylation at subtelomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006681,increased histone H3-K9 acetylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000893,increased histone H3-K9 acetylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004238,increased histone H3-K4 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002370,increased histone H3-K56 acetylation in transcribed regions during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003745,increased histone H3 acetylation at centromere central core during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002381,increased histone H3 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002369,increased histone H3-K56 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002383,increased histone H3-K9 and H3-K14 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002365,increased histone H4 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003415,increased histone H4 acetylation at centromere central core during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004324,increased histone H4-K16 acetylation at centromere central core during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006752,increased histone H4-K16 acetylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002382,increased histone H4 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005921,increased histone H4-K12 acetylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005309,increased histone H4-K5 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005308,increased histone H4-K8 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005316,increased histone H4-K12 acetylation at subtelomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005535,increased histone H4-K16 acetylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002364,abnormal histone H4 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005532,abnormal histone H4-K16 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002361,abnormal histone H3 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000788,abnormal histone H3-K14 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000965,abnormal histone H3-K14 acetylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006449,decreased rate of histone H3 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000891,abnormal histone H3-K9 acetylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002921,abnormal histone ubiquitination during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005607,abnormal histone H2B-K119 ubiquitination during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002922,abolished histone H2B-K119 ubiquitination during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005609,decreased spatial extent of histone H2B-K119 ubiquitination at double-strand break site during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005608,decreased histone H2B-K119 ubiquitination at double-strand break site during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007075,decreased histone H3-K14 ubiquitination during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000457,abnormal histone methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000458,abnormal histone H3-K9 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000866,abnormal histone H3-K9 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000867,abnormal histone H3-K9 dimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000868,abnormal histone H3-K9 dimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005554,abolished histone H3-K9 dimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000875,increased histone H3-K9 dimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000878,decreased histone H3-K9 dimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000886,abnormal histone H3-K9 dimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004745,abolished histone H3-K9 dimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000888,decreased histone H3-K9 dimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000887,increased histone H3-K9 dimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004170,abolished histone H3-K9 dimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000874,increased histone H3-K9 dimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000877,decreased histone H3-K9 dimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006112,abolished histone H3-K9 dimethylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000873,increased histone H3-K9 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006369,increased histone H3-K9 dimethylation at heterochromatin domain during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006987,increased histone H3-K9 dimethylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006988,increased histone H3-K9 dimethylation at transposable element during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004138,increased histone H3-K9 dimethylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006361,increased histone H3-K9 dimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006373,increased histone H3-K9 dimethylation at heterochromatin island during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006268,increased histone H3-K9 dimethylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006074,increased histone H3-K9 dimethylation at rDNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006111,abolished histone H3-K9 dimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004136,abolished histone H3-K9 dimethylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000876,decreased histone H3-K9 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005867,decreased histone H3-K9 dimethylation at rDNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007213,decreased histone H3-K9 dimethylation at heterochromatin island during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002355,decreased histone H3-K9 dimethylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004137,decreased histone H3-K9 dimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006269,decreased histone H3-K9 dimethylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002566,abolished histone H3-K9 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006813,abolished histone H3-K9 trimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003097,abolished histone H3-K9 methylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005843,abolished histone H3-K9 trimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005844,abolished histone H3-K9 trimethylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002820,abolished histone H3-K9 methylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000872,decreased histone H3-K9 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003231,decreased histone H3-K9 methylation at heterochromatin domain during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003096,decreased histone H3-K9 methylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000890,decreased histone H3-K9 trimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003230,decreased histone H3-K9 methylation at heterochromatin island during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003572,decreased histone H3-K9 methylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003571,decreased histone H3-K9 methylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000882,decreased histone H3-K9 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004577,decreased histone H3-K9 trimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000883,decreased histone H3-K9 trimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000884,decreased histone H3-K9 trimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005845,decreased histone H3-K9 trimethylation at silent mating-type cassette during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000787,abnormal histone H3-K9 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000879,increased histone H3-K9 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000880,increased histone H3-K9 trimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000889,increased histone H3-K9 trimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000881,increased histone H3-K9 trimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000864,abnormal histone H3-K9 trimethylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000885,abnormal histone H3-K9 trimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000865,abnormal histone H3-K9 trimethylation at centromere inner repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006403,abolished histone H3-K36 dimethylation at promoter during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000871,increased histone H3-K9 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006077,increased histone H3-K9 methylation at rDNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005064,increased histone H3-K9 methylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003746,increased histone H3-K9 methylation at heterochromatin island during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003102,increased histone H3-K9 methylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005066,increased histone H3-K9 methylation at centromere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005169,increased histone H3-K9 methylation at centromere central core during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005065,increased histone H3-K9 methylation at mating type locus during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002918,abnormal histone H3-K36 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006263,increased histone H3-K36 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002919,abolished histone H3-K36 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006261,abolished histone H3-K36 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006402,abolished histone H3-K36 trimethylation at promoter during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004215,abnormal histone H4-K20 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004216,abolished histone H4-K20 monomethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004217,abolished histone H4-K20 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004218,abolished histone H4-K20 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005028,decreased H4-K20 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006753,decreased histone H4-K20 dimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004223,increased histone H4-K20 monomethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004224,decreased histone H4-K20 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005611,increased H4-K20 dimethylation at double-strand break site during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002565,abolished histone methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002917,abolished histone H3-K4 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004125,abolished histone H3-K4 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004126,abolished histone H3-K4 trimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000869,increased histone methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005225,increased histone H3-K4 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002331,increased histone H3-K4 dimethylation at centromere outer repeat during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005063,increased histone H3-K4 methylation at mating type locus during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006751,increased histone H3-K4 trimethylation at subtelomeric heterochromatin during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005062,increased histone H3-K4 methylation at telomere during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002330,abnormal histone H3-K4 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002366,decreased histone H3-K4 methylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002367,decreased histone H3-K4 dimethylation during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004127,decreased histone H3-K4 dimethylation at protein coding gene during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002368,decreased histone H3-K4 trimethylation during vegetative growth,
