s,lab,ldef
http://purl.obolibrary.org/obo/MP_0020872,abnormal hypothalamic nucleus morphology,_:b5401
http://purl.obolibrary.org/obo/MP_0008848,abnormal anterior hypothalamic nucleus morphology,_:b5402
http://purl.obolibrary.org/obo/MP_0008847,abnormal suprachiasmatic nucleus morphology,_:b5403
http://purl.obolibrary.org/obo/MP_0020556,abnormal ventromedial hypothalamic nucleus morphology,_:b5404
http://purl.obolibrary.org/obo/MP_0020700,abnormal ventromedial hypothalamic nucleus cell number,
http://purl.obolibrary.org/obo/MP_0020701,decreased ventromedial hypothalamic nucleus cell number,
http://purl.obolibrary.org/obo/MP_0020702,increased ventromedial hypothalamic nucleus cell number,
http://purl.obolibrary.org/obo/MP_0020706,abnormal ventromedial hypothalamic nucleus cell density,
http://purl.obolibrary.org/obo/MP_0020708,increased ventromedial hypothalamic nucleus cell density,
http://purl.obolibrary.org/obo/MP_0020707,decreased ventromedial hypothalamic nucleus cell density,
http://purl.obolibrary.org/obo/MP_0020703,abnormal ventromedial hypothalamic nucleus total cell area,
http://purl.obolibrary.org/obo/MP_0020704,decreased ventromedial hypothalamic nucleus total cell area,
http://purl.obolibrary.org/obo/MP_0020705,increased ventromedial hypothalamic nucleus total cell area,
http://purl.obolibrary.org/obo/MP_0020709,abnormal ventromedial hypothalamic nucleus average cell area,
http://purl.obolibrary.org/obo/MP_0020710,decreased ventromedial hypothalamic nucleus average cell area,
http://purl.obolibrary.org/obo/MP_0020711,increased ventromedial hypothalamic nucleus average cell area,
http://purl.obolibrary.org/obo/MP_0020557,abnormal ventromedial hypothalamic nucleus size,_:b5405
http://purl.obolibrary.org/obo/MP_0020558,decreased ventromedial hypothalamic nucleus size,_:b5406
http://purl.obolibrary.org/obo/MP_0020559,increased ventromedial hypothalamic nucleus size,_:b5407
http://purl.obolibrary.org/obo/MP_0008845,abnormal paraventricular hypothalamic nucleus morphology,_:b5408
http://purl.obolibrary.org/obo/MP_0008846,abnormal supraoptic nucleus morphology,_:b5409
http://purl.obolibrary.org/obo/MP_0020873,abnormal arcuate nucleus of hypothalamus morphology,_:b5410
http://purl.obolibrary.org/obo/MP_0012213,decreased hypothalamus hypoxanthine-guanine phosphoribosyltransferase level,
http://purl.obolibrary.org/obo/MP_0004162,abnormal mammillary body morphology,_:b5411
http://purl.obolibrary.org/obo/MP_0000840,abnormal epithalamus morphology,_:b5412
http://purl.obolibrary.org/obo/MP_0000632,abnormal pineal gland morphology,_:b5413
http://purl.obolibrary.org/obo/MP_0013363,abnormal pineal gland development,_:b5414
http://purl.obolibrary.org/obo/MP_0013362,absent pineal gland,_:b5415
http://purl.obolibrary.org/obo/MP_0013364,enlarged pineal gland,_:b5416
http://purl.obolibrary.org/obo/MP_0020552,abnormal stria medullaris morphology,_:b5417
http://purl.obolibrary.org/obo/MP_0020553,abnormal stria medullaris size,_:b5418
http://purl.obolibrary.org/obo/MP_0020554,decreased stria medullaris size,_:b5419
http://purl.obolibrary.org/obo/MP_0020555,increased stria medullaris size,_:b5420
http://purl.obolibrary.org/obo/MP_0020670,abnormal stria medullaris cell density,
http://purl.obolibrary.org/obo/MP_0020671,decreased stria medullaris cell density,
http://purl.obolibrary.org/obo/MP_0020672,increased stria medullaris cell density,
http://purl.obolibrary.org/obo/MP_0020673,abnormal stria medullaris average cell area,
http://purl.obolibrary.org/obo/MP_0020674,decreased stria medullaris average cell area,
http://purl.obolibrary.org/obo/MP_0020675,increased stria medullaris average cell area,
http://purl.obolibrary.org/obo/MP_0020667,abnormal stria medullaris total cell area,
http://purl.obolibrary.org/obo/MP_0020668,decreased stria medullaris total cell area,
http://purl.obolibrary.org/obo/MP_0020669,increased stria medullaris total cell area,
http://purl.obolibrary.org/obo/MP_0020664,abnormal stria medullaris cell number,
http://purl.obolibrary.org/obo/MP_0020665,decreased stria medullaris cell number,
http://purl.obolibrary.org/obo/MP_0020666,increased stria medullaris cell number,
http://purl.obolibrary.org/obo/MP_0004082,abnormal habenula morphology,_:b5421
http://purl.obolibrary.org/obo/MP_0012481,increased habenula size,_:b5422
http://purl.obolibrary.org/obo/MP_0012482,decreased habenula size,_:b5423
http://purl.obolibrary.org/obo/MP_0000633,abnormal pituitary gland morphology,_:b5424
http://purl.obolibrary.org/obo/MP_0013356,ectopic pituitary gland,_:b5425
http://purl.obolibrary.org/obo/MP_0008936,abnormal pituitary gland size,_:b5426
http://purl.obolibrary.org/obo/MP_0000636,enlarged pituitary gland,_:b5427
http://purl.obolibrary.org/obo/MP_0000635,pituitary gland hyperplasia,_:b5428
http://purl.obolibrary.org/obo/MP_0008939,increased pituitary gland weight,_:b5429
http://purl.obolibrary.org/obo/MP_0013336,pituitary gland hypertrophy,_:b5430
http://purl.obolibrary.org/obo/MP_0005361,small pituitary gland,_:b5431
http://purl.obolibrary.org/obo/MP_0002659,pituitary gland hypoplasia,_:b5432
http://purl.obolibrary.org/obo/MP_0008938,decreased pituitary gland weight,_:b5433
http://purl.obolibrary.org/obo/MP_0008937,abnormal pituitary gland weight,_:b5434
http://purl.obolibrary.org/obo/MP_0004163,abnormal adenohypophysis morphology,_:b5435
http://purl.obolibrary.org/obo/MP_0008320,absent adenohypophysis,_:b5436
http://purl.obolibrary.org/obo/MP_0008367,absent pituitary intermediate lobe,_:b5437
http://purl.obolibrary.org/obo/MP_0008366,enlarged adenohypophysis,_:b5438
http://purl.obolibrary.org/obo/MP_0013355,adenohypophysis hypertrophy,_:b5439
http://purl.obolibrary.org/obo/MP_0013348,adenohypophysis hyperplasia,_:b5440
http://purl.obolibrary.org/obo/MP_0013357,ectopic adenohypophysis,_:b5441
http://purl.obolibrary.org/obo/MP_0013337,abnormal adenohypophysis development,_:b5442
http://purl.obolibrary.org/obo/MP_0003817,abnormal pituitary diverticulum morphology,_:b5443
http://purl.obolibrary.org/obo/MP_0013351,abnormal Rathke's pouch development,
http://purl.obolibrary.org/obo/MP_0013352,abnormal Rathke's pouch apoptosis,
http://purl.obolibrary.org/obo/MP_0013968,multiple persisting craniopharyngeal ducts,
http://purl.obolibrary.org/obo/MP_0013349,small Rathke's pouch,_:b5444
http://purl.obolibrary.org/obo/MP_0013350,Rathke's pouch hypoplasia,_:b5445
http://purl.obolibrary.org/obo/MP_0013353,Rathke cleft cyst,
http://purl.obolibrary.org/obo/MP_0013342,bifurcated Rathke's pouch,_:b5446
http://purl.obolibrary.org/obo/MP_0011759,absent Rathke's pouch,_:b5447
http://purl.obolibrary.org/obo/MP_0008321,small adenohypophysis,_:b5448
http://purl.obolibrary.org/obo/MP_0008365,adenohypophysis hypoplasia,_:b5449
http://purl.obolibrary.org/obo/MP_0013334,adenohypophysis peliosis,
http://purl.obolibrary.org/obo/MP_0004164,abnormal neurohypophysis morphology,_:b5450
http://purl.obolibrary.org/obo/MP_0013338,abnormal neurohypophysis development,_:b5451
http://purl.obolibrary.org/obo/MP_0013489,abnormal infundibular recess of third ventricle morphology,_:b5452
http://purl.obolibrary.org/obo/MP_0013490,absent infundibular recess of third ventricle,_:b5453
http://purl.obolibrary.org/obo/MP_0009463,abnormal pituitary infundibular stalk morphology,_:b5454
http://purl.obolibrary.org/obo/MP_0014198,absent pituitary infundibular stalk,
http://purl.obolibrary.org/obo/MP_0013358,ectopic neurohypophysis,_:b5455
http://purl.obolibrary.org/obo/MP_0013926,absent neurohypophysis,_:b5456
http://purl.obolibrary.org/obo/MP_0009229,abnormal neurohypophysis median eminence morphology,_:b5457
http://purl.obolibrary.org/obo/MP_0003816,abnormal pituitary gland development,_:b5458
http://purl.obolibrary.org/obo/MP_0013339,abnormal neurohypophyseal bud morphology,
http://purl.obolibrary.org/obo/MP_0005315,absent pituitary gland,_:b5459
http://purl.obolibrary.org/obo/MP_0008130,abnormal pituitary intermediate lobe morphology,_:b5460
http://purl.obolibrary.org/obo/MP_0008368,small pituitary intermediate lobe,_:b5461
http://purl.obolibrary.org/obo/MP_0008369,pituitary intermediate lobe hypoplasia,_:b5462
http://purl.obolibrary.org/obo/MP_0008370,enlarged pituitary intermediate lobe,_:b5463
http://purl.obolibrary.org/obo/MP_0008371,pituitary intermediate lobe hyperplasia,_:b5464
http://purl.obolibrary.org/obo/MP_0013333,pituitary gland peliosis,
http://purl.obolibrary.org/obo/MP_0000826,abnormal third ventricle morphology,_:b5465
http://purl.obolibrary.org/obo/MP_0013909,small third ventricle,_:b5466
http://purl.obolibrary.org/obo/MP_0013360,abnormal pineal recess morphology,_:b5467
http://purl.obolibrary.org/obo/MP_0013361,absent pineal recess,_:b5468
http://purl.obolibrary.org/obo/MP_0008536,enlarged third ventricle,_:b5469
http://purl.obolibrary.org/obo/MP_0000827,dilated third ventricle,_:b5470
http://purl.obolibrary.org/obo/MP_0012679,absent third ventricle,_:b5471
http://purl.obolibrary.org/obo/MP_0004081,abnormal globus pallidus morphology,_:b5472
http://purl.obolibrary.org/obo/MP_0012092,diencephalon hypoplasia,_:b5473
http://purl.obolibrary.org/obo/MP_0012517,absent diencephalon,_:b5474
http://purl.obolibrary.org/obo/MP_0000831,diencephalon hyperplasia,_:b5475
http://purl.obolibrary.org/obo/MP_0000787,abnormal telencephalon morphology,_:b5476
http://purl.obolibrary.org/obo/MP_0012003,abnormal septum of telencephalon morphology,_:b5477
http://purl.obolibrary.org/obo/MP_0012682,abnormal septal nucleus morphology,_:b5478
http://purl.obolibrary.org/obo/MP_0012004,abnormal septum pellucidum morphology,_:b5479
http://purl.obolibrary.org/obo/MP_0012005,abnormal septum pellucidum size,_:b5480
http://purl.obolibrary.org/obo/MP_0012683,absent telencephalon,_:b5481
http://purl.obolibrary.org/obo/MP_0008540,abnormal cerebral hemisphere morphology,_:b5482
http://purl.obolibrary.org/obo/MP_0000801,abnormal temporal lobe morphology,_:b5483
http://purl.obolibrary.org/obo/MP_0004631,abnormal auditory cortex morphology,_:b5484
http://purl.obolibrary.org/obo/MP_0000803,abnormal transverse gyrus of Heschl morphology,_:b5485
http://purl.obolibrary.org/obo/MP_0004788,abnormal auditory cortex tonotopy,
http://purl.obolibrary.org/obo/MP_0000807,abnormal hippocampus morphology,_:b5486
http://purl.obolibrary.org/obo/MP_0003006,abnormal hippocampal fornix morphology,_:b5487
http://purl.obolibrary.org/obo/MP_0020682,abnormal hippocampal fornix cell density,
http://purl.obolibrary.org/obo/MP_0020683,decreased hippocampal fornix cell density,
http://purl.obolibrary.org/obo/MP_0020684,increased hippocampal fornix cell density,
http://purl.obolibrary.org/obo/MP_0020676,abnormal hippocampal fornix cell number,
http://purl.obolibrary.org/obo/MP_0020678,increased hippocampal fornix cell number,
http://purl.obolibrary.org/obo/MP_0020677,decreased hippocampal fornix cell number,
http://purl.obolibrary.org/obo/MP_0020679,abnormal hippocampal fornix total cell area,
http://purl.obolibrary.org/obo/MP_0020680,decreased hippocampal fornix total cell area,
http://purl.obolibrary.org/obo/MP_0020681,increased hippocampal fornix total cell area,
http://purl.obolibrary.org/obo/MP_0020544,abnormal hippocampal fornix size,_:b5488
http://purl.obolibrary.org/obo/MP_0020545,decreased hippocampal fornix size,_:b5489
http://purl.obolibrary.org/obo/MP_0020546,increased hippocampal fornix size,_:b5490
http://purl.obolibrary.org/obo/MP_0020685,abnormal hippocampal fornix average cell area,
http://purl.obolibrary.org/obo/MP_0020687,increased hippocampal fornix average cell area,
http://purl.obolibrary.org/obo/MP_0020686,decreased hippocampal fornix average cell area,
http://purl.obolibrary.org/obo/MP_0000813,abnormal hippocampus layer morphology,_:b5491
http://purl.obolibrary.org/obo/MP_0011151,abnormal hippocampus stratum radiatum morphology,_:b5492
http://purl.obolibrary.org/obo/MP_0011154,thick hippocampus stratum radiatum,_:b5493
http://purl.obolibrary.org/obo/MP_0012445,thin hippocampus stratum radiatum,_:b5494
http://purl.obolibrary.org/obo/MP_0011150,abnormal hippocampus stratum oriens morphology,_:b5495
http://purl.obolibrary.org/obo/MP_0012446,thin hippocampus stratum oriens,_:b5496
http://purl.obolibrary.org/obo/MP_0011153,thick hippocampus stratum oriens,_:b5497
http://purl.obolibrary.org/obo/MP_0011155,absent hippocampus stratum oriens,_:b5498
http://purl.obolibrary.org/obo/MP_0008286,abnormal hippocampus molecular cell layer,_:b5499
http://purl.obolibrary.org/obo/MP_0012444,thin hippocampus molecular cell layer,_:b5500
http://purl.obolibrary.org/obo/MP_0011152,thick hippocampus molecular cell layer,_:b5501
http://purl.obolibrary.org/obo/MP_0008284,abnormal hippocampus pyramidal cell layer,_:b5502
http://purl.obolibrary.org/obo/MP_0008285,abnormal hippocampus granule cell layer,_:b5503
http://purl.obolibrary.org/obo/MP_0011149,abnormal hippocampus stratum lacunosum morphology,_:b5504
http://purl.obolibrary.org/obo/MP_0020628,abnormal hippocampus cell number,
http://purl.obolibrary.org/obo/MP_0020629,decreased hippocampus cell number,
http://purl.obolibrary.org/obo/MP_0020630,increased hippocampus cell number,
http://purl.obolibrary.org/obo/MP_0020631,abnormal hippocampus total cell area,
http://purl.obolibrary.org/obo/MP_0020632,decreased hippocampus total cell area,
http://purl.obolibrary.org/obo/MP_0020633,increased hippocampus total cell area,
http://purl.obolibrary.org/obo/MP_0000812,abnormal dentate gyrus morphology,_:b5505
http://purl.obolibrary.org/obo/MP_0030981,abnormal dentate gyrus subgranular zone morphology,_:b5506
http://purl.obolibrary.org/obo/MP_0012459,increased dentate gyrus size,_:b5507
http://purl.obolibrary.org/obo/MP_0000814,absent dentate gyrus,_:b5508
http://purl.obolibrary.org/obo/MP_0008269,abnormal hippocampus CA4 region morphology,_:b5509
http://purl.obolibrary.org/obo/MP_0008270,absent hippocampus CA4 region,_:b5510
http://purl.obolibrary.org/obo/MP_0012460,decreased dentate gyrus size,_:b5511
http://purl.obolibrary.org/obo/MP_0020637,abnormal hippocampus average cell area,
http://purl.obolibrary.org/obo/MP_0020639,increased hippocampus average cell area,
http://purl.obolibrary.org/obo/MP_0020638,decreased hippocampus average cell area,
http://purl.obolibrary.org/obo/MP_0020634,abnormal hippocampus cell density,
http://purl.obolibrary.org/obo/MP_0020636,increased hippocampus cell density,
http://purl.obolibrary.org/obo/MP_0020635,decreased hippocampus cell density,
http://purl.obolibrary.org/obo/MP_0008287,abnormal subiculum morphology,_:b5512
http://purl.obolibrary.org/obo/MP_0020762,abnormal dorsal subiculum morphology,
http://purl.obolibrary.org/obo/MP_0020769,abnormal dorsal subiculum cell density,
http://purl.obolibrary.org/obo/MP_0020770,decreased dorsal subiculum cell density,
http://purl.obolibrary.org/obo/MP_0020771,increased dorsal subiculum cell density,
http://purl.obolibrary.org/obo/MP_0020772,abnormal dorsal subiculum average cell area,
http://purl.obolibrary.org/obo/MP_0020773,decreased dorsal subiculum average cell area,
http://purl.obolibrary.org/obo/MP_0020774,increased dorsal subiculum average cell area,
http://purl.obolibrary.org/obo/MP_0020763,abnormal dorsal subiculum cell number,
http://purl.obolibrary.org/obo/MP_0020765,increased dorsal subiculum cell number,
http://purl.obolibrary.org/obo/MP_0020764,decreased dorsal subiculum cell number,
http://purl.obolibrary.org/obo/MP_0020766,abnormal dorsal subiculum total cell area,
http://purl.obolibrary.org/obo/MP_0020768,increased dorsal subiculum total cell area,
http://purl.obolibrary.org/obo/MP_0020767,decreased dorsal subiculum total cell area,
http://purl.obolibrary.org/obo/MP_0020535,abnormal subiculum size,_:b5513
http://purl.obolibrary.org/obo/MP_0020537,decreased subiculum size,_:b5514
http://purl.obolibrary.org/obo/MP_0020536,increased subiculum size,_:b5515
http://purl.obolibrary.org/obo/MP_0008262,abnormal hippocampus region morphology,_:b5516
http://purl.obolibrary.org/obo/MP_0008263,abnormal hippocampus CA1 region morphology,_:b5517
http://purl.obolibrary.org/obo/MP_0008264,absent hippocampus CA1 region,_:b5518
http://purl.obolibrary.org/obo/MP_0008265,abnormal hippocampus CA2 region morphology,_:b5519
http://purl.obolibrary.org/obo/MP_0008266,absent hippocampus CA2 region,_:b5520
http://purl.obolibrary.org/obo/MP_0008267,abnormal hippocampus CA3 region morphology,_:b5521
http://purl.obolibrary.org/obo/MP_0008268,absent hippocampus CA3 region,_:b5522
http://purl.obolibrary.org/obo/MP_0000808,abnormal hippocampus development,_:b5523
http://purl.obolibrary.org/obo/MP_0000809,absent hippocampus,_:b5524
http://purl.obolibrary.org/obo/MP_0003005,abnormal hippocampal fimbria morphology,_:b5525
http://purl.obolibrary.org/obo/MP_0009324,absent hippocampal fimbria,_:b5526
http://purl.obolibrary.org/obo/MP_0020643,abnormal hippocampal fimbria total cell area,
http://purl.obolibrary.org/obo/MP_0020645,increased hippocampal fimbria total cell area,
http://purl.obolibrary.org/obo/MP_0020644,decreased hippocampal fimbria total cell area,
http://purl.obolibrary.org/obo/MP_0020640,abnormal hippocampal fimbria cell number,
http://purl.obolibrary.org/obo/MP_0020641,decreased hippocampal fimbria cell number,
http://purl.obolibrary.org/obo/MP_0020642,increased hippocampal fimbria cell number,
http://purl.obolibrary.org/obo/MP_0020646,abnormal hippocampal fimbria cell density,
http://purl.obolibrary.org/obo/MP_0020648,increased hippocampal fimbria cell density,
http://purl.obolibrary.org/obo/MP_0020647,decreased hippocampal fimbria cell density,
http://purl.obolibrary.org/obo/MP_0020649,abnormal hippocampal fimbria average cell area,
http://purl.obolibrary.org/obo/MP_0020650,decreased hippocampal fimbria average cell area,
http://purl.obolibrary.org/obo/MP_0020651,increased hippocampal fimbria average cell area,
http://purl.obolibrary.org/obo/MP_0012465,increased hippocampal fimbria size,_:b5527
http://purl.obolibrary.org/obo/MP_0012466,decreased hippocampal fimbria size,_:b5528
http://purl.obolibrary.org/obo/MP_0000815,abnormal Ammon gyrus morphology,_:b5529
http://purl.obolibrary.org/obo/MP_0008281,abnormal hippocampus size,_:b5530
http://purl.obolibrary.org/obo/MP_0008283,small hippocampus,_:b5531
http://purl.obolibrary.org/obo/MP_0030003,hippocampus atrophy,
http://purl.obolibrary.org/obo/MP_0020083,decreased hippocampus volume,_:b5532
http://purl.obolibrary.org/obo/MP_0030004,hippocampus hypoplasia,
http://purl.obolibrary.org/obo/MP_0008282,enlarged hippocampus,_:b5533
http://purl.obolibrary.org/obo/MP_0020082,increased hippocampus volume,_:b5534
http://purl.obolibrary.org/obo/MP_0002761,abnormal hippocampal mossy fiber morphology,_:b5535
http://purl.obolibrary.org/obo/MP_0004168,abnormal parahippocampal gyrus morphology,_:b5536
http://purl.obolibrary.org/obo/MP_0006300,abnormal entorhinal cortex morphology,_:b5537
http://purl.obolibrary.org/obo/MP_0000802,abnormal superior temporal gyrus morphology,_:b5538
http://purl.obolibrary.org/obo/MP_0000788,abnormal cerebral cortex morphology,_:b5539
http://purl.obolibrary.org/obo/MP_0004170,abnormal orbitofrontal cortex morphology,_:b5540
http://purl.obolibrary.org/obo/MP_0008547,abnormal neocortex morphology,_:b5541
http://purl.obolibrary.org/obo/MP_0020066,abnormal neocortex size,_:b5542
http://purl.obolibrary.org/obo/MP_0020067,increased neocortex size,_:b5543
http://purl.obolibrary.org/obo/MP_0020068,increased neocortex volume,_:b5544
http://purl.obolibrary.org/obo/MP_0020069,decreased neocortex size,_:b5545
http://purl.obolibrary.org/obo/MP_0020070,decreased neocortex volume,
http://purl.obolibrary.org/obo/MP_0020598,abnormal cerebral cortex cell density,
http://purl.obolibrary.org/obo/MP_0020599,increased cerebral cortex cell density,
http://purl.obolibrary.org/obo/MP_0020600,decreased cerebral cortex cell density,
http://purl.obolibrary.org/obo/MP_0000789,thickened cerebral cortex,_:b5546
http://purl.obolibrary.org/obo/MP_0020592,abnormal cerebral cortex cell number,
http://purl.obolibrary.org/obo/MP_0020593,increased cerebral cortex cell number,
http://purl.obolibrary.org/obo/MP_0020594,decreased cerebral cortex cell number,
http://purl.obolibrary.org/obo/MP_0004167,abnormal cingulate gyrus morphology,_:b5547
http://purl.obolibrary.org/obo/MP_0012489,abnormal retrosplenial region morphology,_:b5548
http://purl.obolibrary.org/obo/MP_0012451,abnormal retrosplenial granular cortex morphology,_:b5549
http://purl.obolibrary.org/obo/MP_0012453,decreased retrosplenial granular cortex size,_:b5550
http://purl.obolibrary.org/obo/MP_0012452,increased retrosplenial granular cortex size,_:b5551
http://purl.obolibrary.org/obo/MP_0006254,thin cerebral cortex,_:b5552
http://purl.obolibrary.org/obo/MP_0000790,abnormal stratification in cerebral cortex,_:b5553
http://purl.obolibrary.org/obo/MP_0000791,delaminated cerebral cortex,_:b5554
http://purl.obolibrary.org/obo/MP_0020595,abnormal cerebral cortex total cell area,
http://purl.obolibrary.org/obo/MP_0020596,decreased cerebral cortex total cell area,
http://purl.obolibrary.org/obo/MP_0020597,increased cerebral cortex total cell area,
http://purl.obolibrary.org/obo/MP_0012448,abnormal primary motor cortex morphology,_:b5555
http://purl.obolibrary.org/obo/MP_0012449,increased primary motor cortex size,_:b5556
http://purl.obolibrary.org/obo/MP_0012450,decreased primary motor cortex size,_:b5557
http://purl.obolibrary.org/obo/MP_0020568,abnormal premotor cortex morphology,_:b5558
http://purl.obolibrary.org/obo/MP_0020569,abnormal premotor cortex size,_:b5559
http://purl.obolibrary.org/obo/MP_0020570,decreased premotor cortex size,_:b5560
http://purl.obolibrary.org/obo/MP_0020571,increased premotor cortex size,_:b5561
http://purl.obolibrary.org/obo/MP_0000859,abnormal somatosensory cortex morphology,_:b5562
http://purl.obolibrary.org/obo/MP_0000860,abnormal primary somatosensory cortex morphology,_:b5563
http://purl.obolibrary.org/obo/MP_0003989,abnormal barrel cortex morphology,_:b5564
http://purl.obolibrary.org/obo/MP_0000861,disorganized barrel cortex,_:b5565
http://purl.obolibrary.org/obo/MP_0000862,absent barrels in primary somatosensory cortex,_:b5566
http://purl.obolibrary.org/obo/MP_0000863,abnormal secondary somatosensory cortex morphology,_:b5567
http://purl.obolibrary.org/obo/MP_0012478,decreased secondary somatosensory cortex size,_:b5568
http://purl.obolibrary.org/obo/MP_0012477,increased secondary somatosensory cortex size,_:b5569
http://purl.obolibrary.org/obo/MP_0000805,abnormal visual cortex morphology,_:b5570
http://purl.obolibrary.org/obo/MP_0020601,abnormal cerebral cortex average cell area,
http://purl.obolibrary.org/obo/MP_0020602,decreased cerebral cortex average cell area,
http://purl.obolibrary.org/obo/MP_0020603,increased cerebral cortex average cell area,
http://purl.obolibrary.org/obo/MP_0000780,abnormal corpus callosum morphology,_:b5571
http://purl.obolibrary.org/obo/MP_0020573,abnormal corpus callosum size,_:b5572
http://purl.obolibrary.org/obo/MP_0000781,decreased corpus callosum size,_:b5573
http://purl.obolibrary.org/obo/MP_0012443,increased corpus callosum size,_:b5574
http://purl.obolibrary.org/obo/MP_0020574,abnormal corpus callosum cell density,
http://purl.obolibrary.org/obo/MP_0020584,decreased corpus callosum cell density,
http://purl.obolibrary.org/obo/MP_0020585,increased corpus callosum cell density,
http://purl.obolibrary.org/obo/MP_0020572,abnormal corpus callosum cell number,_:b5575
http://purl.obolibrary.org/obo/MP_0020575,increased corpus callosum cell number,_:b5576
http://purl.obolibrary.org/obo/MP_0020576,decreased corpus callosum cell number,_:b5577
http://purl.obolibrary.org/obo/MP_0002196,absent corpus callosum,_:b5578
http://purl.obolibrary.org/obo/MP_0020587,abnormal corpus callosum average cell area,
http://purl.obolibrary.org/obo/MP_0020588,increased corpus callosum average cell area,
http://purl.obolibrary.org/obo/MP_0020589,decreased corpus callosum average cell area,
http://purl.obolibrary.org/obo/MP_0020586,abnormal corpus callosum total cell area,
http://purl.obolibrary.org/obo/MP_0020590,decreased corpus callosum total cell area,
http://purl.obolibrary.org/obo/MP_0020591,increased corpus callosum total cell area,
http://purl.obolibrary.org/obo/MP_0000794,abnormal parietal lobe morphology,_:b5579
http://purl.obolibrary.org/obo/MP_0000795,abnormal postcentral gyrus morphology,_:b5580
http://purl.obolibrary.org/obo/MP_0000796,abnormal sensory dissociation area morphology,_:b5581
http://purl.obolibrary.org/obo/MP_0000797,abnormal supramarginal gyrus morphology,_:b5582
http://purl.obolibrary.org/obo/MP_0000798,abnormal frontal lobe morphology,_:b5583
http://purl.obolibrary.org/obo/MP_0000799,abnormal precentral gyrus morphology,_:b5584
http://purl.obolibrary.org/obo/MP_0000800,abnormal supplemetal motor cortex morphology,_:b5585
http://purl.obolibrary.org/obo/MP_0000804,abnormal occipital lobe morphology,_:b5586
http://purl.obolibrary.org/obo/MP_0020139,abnormal brain external capsule morphology,_:b5587
http://purl.obolibrary.org/obo/MP_0020141,decreased brain external capsule size,_:b5588
http://purl.obolibrary.org/obo/MP_0020140,increased brain external capsule size,_:b5589
http://purl.obolibrary.org/obo/MP_0010023,cerebral vascular congestion,_:b5590
http://purl.obolibrary.org/obo/MP_0000823,abnormal lateral ventricle morphology,_:b5591
http://purl.obolibrary.org/obo/MP_0008535,enlarged lateral ventricles,_:b5592
http://purl.obolibrary.org/obo/MP_0000825,dilated lateral ventricles,_:b5593
http://purl.obolibrary.org/obo/MP_0012680,absent lateral ventricles,_:b5594
http://purl.obolibrary.org/obo/MP_0013908,small lateral ventricles,_:b5595
http://purl.obolibrary.org/obo/MP_0000785,telencephalon hypoplasia,_:b5596
http://purl.obolibrary.org/obo/MP_0000934,abnormal telencephalon development,_:b5597
http://purl.obolibrary.org/obo/MP_0000792,abnormal cortical marginal zone morphology,_:b5598
http://purl.obolibrary.org/obo/MP_0008440,abnormal subplate morphology,_:b5599
http://purl.obolibrary.org/obo/MP_0008443,absent subplate,_:b5600
http://purl.obolibrary.org/obo/MP_0008439,abnormal cortical plate morphology,_:b5601
http://purl.obolibrary.org/obo/MP_0008441,thin cortical plate,_:b5602
http://purl.obolibrary.org/obo/MP_0008442,disorganized cortical plate,_:b5603
http://purl.obolibrary.org/obo/MP_0013906,absent embryonic telencephalon,_:b5604
http://purl.obolibrary.org/obo/MP_0002739,abnormal olfactory bulb development,_:b5605
http://purl.obolibrary.org/obo/MP_0004279,abnormal rostral migratory stream morphology,_:b5606
http://purl.obolibrary.org/obo/MP_0008457,abnormal cortical intermediate zone morphology,_:b5607
http://purl.obolibrary.org/obo/MP_0008458,abnormal cortical ventricular zone morphology,_:b5608
http://purl.obolibrary.org/obo/MP_0004171,abnormal pallium development,_:b5609
http://purl.obolibrary.org/obo/MP_0004172,abnormal subpallium development,_:b5610
http://purl.obolibrary.org/obo/MP_0000936,small embryonic telencephalon,_:b5611
http://purl.obolibrary.org/obo/MP_0000935,abnormal folding of telencephalic vesicles,
http://purl.obolibrary.org/obo/MP_0004077,abnormal striatum morphology,_:b5612
http://purl.obolibrary.org/obo/MP_0012467,increased striatum size,_:b5613
http://purl.obolibrary.org/obo/MP_0004102,abnormal dorsal striatum morphology,_:b5614
http://purl.obolibrary.org/obo/MP_0020619,abnormal dorsal striatum total cell area,
http://purl.obolibrary.org/obo/MP_0020621,decreased dorsal striatum total cell area,
http://purl.obolibrary.org/obo/MP_0020620,increased dorsal striatum total cell area,
http://purl.obolibrary.org/obo/MP_0020622,abnormal dorsal striatum cell density,
http://purl.obolibrary.org/obo/MP_0020623,increased dorsal striatum cell density,
http://purl.obolibrary.org/obo/MP_0020624,decreased dorsal striatum cell density,
http://purl.obolibrary.org/obo/MP_0020625,abnormal dorsal striatum average cell area,
http://purl.obolibrary.org/obo/MP_0020626,decreased dorsal striatum average cell area,
http://purl.obolibrary.org/obo/MP_0020627,increased dorsal striatum average cell area,
http://purl.obolibrary.org/obo/MP_0004079,abnormal putamen morphology,_:b5615
http://purl.obolibrary.org/obo/MP_0004078,abnormal caudate nucleus morphology,_:b5616
http://purl.obolibrary.org/obo/MP_0013838,small caudate nucleus,_:b5617
http://purl.obolibrary.org/obo/MP_0020616,abnormal dorsal striatum cell number,
http://purl.obolibrary.org/obo/MP_0020617,decreased dorsal striatum cell number,
http://purl.obolibrary.org/obo/MP_0020618,increased dorsal striatum cell number,
