s,lab,ldef
http://purl.obolibrary.org/obo/WBPhenotype_0001281,stuffed pharynx,_:b459
http://purl.obolibrary.org/obo/WBPhenotype_0001004,pharyngeal relaxation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000330,pharyngeal relaxation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000336,terminal bulb relaxation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001480,grinder relaxation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000337,grinder relaxation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000335,pharynx slippery,
http://purl.obolibrary.org/obo/WBPhenotype_0000334,isthmus corpus slippery,
http://purl.obolibrary.org/obo/WBPhenotype_0000778,feeding inefficient,_:b460
http://purl.obolibrary.org/obo/WBPhenotype_0000176,satiety behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002241,feeding reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0000660,social feeding increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000661,solitary feeding increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000640,egg laying variant,_:b461
http://purl.obolibrary.org/obo/WBPhenotype_0000272,egg laying irregular,_:b462
http://purl.obolibrary.org/obo/WBPhenotype_0001063,egg laying phases variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001066,inactive phase variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001064,inactive phase long,
http://purl.obolibrary.org/obo/WBPhenotype_0001071,active phase switch defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001070,inactive phase short,
http://purl.obolibrary.org/obo/WBPhenotype_0001067,active phase variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001065,fewer egg laying events during active,
http://purl.obolibrary.org/obo/WBPhenotype_0001069,increased egg laying events during active,
http://purl.obolibrary.org/obo/WBPhenotype_0001330,egg laying event infrequent,_:b463
http://purl.obolibrary.org/obo/WBPhenotype_0000006,egg laying defective,_:b464
http://purl.obolibrary.org/obo/WBPhenotype_0000545,egg retention,
http://purl.obolibrary.org/obo/WBPhenotype_0000862,bloated,
http://purl.obolibrary.org/obo/WBPhenotype_0000339,transient bloating,
http://purl.obolibrary.org/obo/WBPhenotype_0000007,bag of worms,
http://purl.obolibrary.org/obo/WBPhenotype_0001483,late stage egg laid,
http://purl.obolibrary.org/obo/WBPhenotype_0000005,hyperactive egg laying,_:b465
http://purl.obolibrary.org/obo/WBPhenotype_0000004,constitutive egg laying,
http://purl.obolibrary.org/obo/WBPhenotype_0000546,early eggs laid,_:b466
http://purl.obolibrary.org/obo/WBPhenotype_0000274,dead eggs laid,
http://purl.obolibrary.org/obo/WBPhenotype_0001905,fewer eggs laid,
http://purl.obolibrary.org/obo/WBPhenotype_0000357,unfertilized oocytes laid,
http://purl.obolibrary.org/obo/WBPhenotype_0000666,ovulation variant,_:b467
http://purl.obolibrary.org/obo/WBPhenotype_0000107,inhibition of ovulation variant,_:b468
http://purl.obolibrary.org/obo/WBPhenotype_0000626,habituation variant,_:b469
http://purl.obolibrary.org/obo/WBPhenotype_0002469,plate tap habituation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002383,light touch habituation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001524,quiescence variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002432,EGF-induced sleep variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002433,EGF-induced sleep resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000001,body posture variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002332,track length variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002333,track length increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002334,track length decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002291,body posture amplitude variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002292,body posture amplitude decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002293,body posture amplitude increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000175,hypercontracted,
http://purl.obolibrary.org/obo/WBPhenotype_0002294,body posture wavelength variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002295,body posture wavelength decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002296,body posture wavelength increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001329,curly,
http://purl.obolibrary.org/obo/WBPhenotype_0002297,coiling variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002298,coiling frequency variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002300,coiling frequency increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002299,coiling frequency decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0000565,coiler,
http://purl.obolibrary.org/obo/WBPhenotype_0000567,dorsal coiler,
http://purl.obolibrary.org/obo/WBPhenotype_0000566,ventral coiler,
http://purl.obolibrary.org/obo/WBPhenotype_0000349,flaccid,
http://purl.obolibrary.org/obo/WBPhenotype_0001049,chemosensory behavior variant,_:b470
http://purl.obolibrary.org/obo/WBPhenotype_0002405,pheromone behavioral response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001050,chemosensation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000677,chemosensation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001206,movement variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000643,locomotion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000641,activity level variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004025,velocity of movement variant,_:b471
http://purl.obolibrary.org/obo/WBPhenotype_0001716,forward point velocity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002322,forward point velocity increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002321,forward point velocity decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0001717,centroid velocity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001718,instantaneous velocity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002326,velocity of movement decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002327,velocity of movement increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002323,backward point velocity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002324,backward point velocity decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002325,backward point velocity increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000642,hyperactive,_:b472
http://purl.obolibrary.org/obo/WBPhenotype_0001213,locomotion reduced,_:b473
http://purl.obolibrary.org/obo/WBPhenotype_0000644,paralyzed,_:b474
http://purl.obolibrary.org/obo/WBPhenotype_0000868,paralyzed body,_:b475
http://purl.obolibrary.org/obo/WBPhenotype_0000473,progressive paralysis,_:b476
http://purl.obolibrary.org/obo/WBPhenotype_0002308,pausing variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002310,pausing increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002309,pausing decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0001592,fainter,
http://purl.obolibrary.org/obo/WBPhenotype_0000646,sluggish,_:b477
http://purl.obolibrary.org/obo/WBPhenotype_0001482,frequency body bend reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002000,recovery from enhanced locomotion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004017,locomotor coordination variant,_:b478
http://purl.obolibrary.org/obo/WBPhenotype_0001702,directionality variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002311,turning variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001714,pirouette variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001715,pirouette frequency variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000551,omega turns variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002312,turning frequency variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002313,turning frequency increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002314,turning frequency reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002320,reversal variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001505,spontaneous reversal variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001506,spontaneous reversal rate variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002549,increased frequency of spontaneous reversal initiation,
http://purl.obolibrary.org/obo/WBPhenotype_0001005,backward locomotion variant,_:b479
http://purl.obolibrary.org/obo/WBPhenotype_0000353,backing increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002344,backing decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0000352,backing uncoordinated,_:b480
http://purl.obolibrary.org/obo/WBPhenotype_0001325,backing not sustained,_:b481
http://purl.obolibrary.org/obo/WBPhenotype_0002514,backing absent,_:b482
http://purl.obolibrary.org/obo/WBPhenotype_0000002,kinker,
http://purl.obolibrary.org/obo/WBPhenotype_0002548,kinker from conflicting forward and backward body bend propagation,
http://purl.obolibrary.org/obo/WBPhenotype_0002550,conflicted kinker with gradual backward movement,
http://purl.obolibrary.org/obo/WBPhenotype_0000543,forward kinker,
http://purl.obolibrary.org/obo/WBPhenotype_0000544,backward kinker,
http://purl.obolibrary.org/obo/WBPhenotype_0004018,sinusoidal movement variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001703,body bend variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001307,reduced body bend,
http://purl.obolibrary.org/obo/WBPhenotype_0000664,exaggerated body bends,
http://purl.obolibrary.org/obo/WBPhenotype_0004022,amplitude of sinusoidal movement variant,_:b483
http://purl.obolibrary.org/obo/WBPhenotype_0002328,amplitude of sinusoidal movement increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001309,amplitude of sinusoidal movement decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0004023,frequency of body bend variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002348,frequency of body bends increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002341,bent posture variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002343,bent posture decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002342,bent posture increased,
http://purl.obolibrary.org/obo/WBPhenotype_0004024,wavelength of movement variant,_:b484
http://purl.obolibrary.org/obo/WBPhenotype_0000645,roller,
http://purl.obolibrary.org/obo/WBPhenotype_0000501,left handed roller,
http://purl.obolibrary.org/obo/WBPhenotype_0000502,right handed roller,
http://purl.obolibrary.org/obo/WBPhenotype_0001701,spastic locomotion,
http://purl.obolibrary.org/obo/WBPhenotype_0001209,skiddy,
http://purl.obolibrary.org/obo/WBPhenotype_0000253,movement erratic,_:b485
http://purl.obolibrary.org/obo/WBPhenotype_0000455,jerky movement,
http://purl.obolibrary.org/obo/WBPhenotype_0000780,shaker,
http://purl.obolibrary.org/obo/WBPhenotype_0000422,twitcher,
http://purl.obolibrary.org/obo/WBPhenotype_0000563,shrinker,
http://purl.obolibrary.org/obo/WBPhenotype_0002335,path curvature variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002336,path curvature increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002337,path curvature decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002345,forward locomotion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002347,forward locomotion decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002346,forward locomotion increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002559,burrowing abnormal,
http://purl.obolibrary.org/obo/WBPhenotype_0002516,burrowing assay distance abnormal,
http://purl.obolibrary.org/obo/WBPhenotype_0002517,burrowing assay distance reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002560,burrowing in response to high population density increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001700,swimming variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001481,thrashing increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000273,thrashing reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002114,swimming induced paralysis,
http://purl.obolibrary.org/obo/WBPhenotype_0002375,reversion of swimming paralysis,
http://purl.obolibrary.org/obo/WBPhenotype_0001699,localized movement variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001265,head movement variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002284,head bend angle variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002285,head bend angle decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002286,head bend angle increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002287,tail movement variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002288,tail bend angle variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002290,tail bend angle decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0002289,tail bend angle increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001773,enhanced locomotion defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001000,developmental behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000820,embryonic behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000819,postembryonic behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001001,dauer behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001543,dauer reduced locomotion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001544,dauer sensory response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001542,dauer feeding suppressed variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004016,dauer nictation behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000818,adult behavior variant,_:b486
http://purl.obolibrary.org/obo/WBPhenotype_0001032,larval behavior variant,_:b487
http://purl.obolibrary.org/obo/WBPhenotype_0002398,starved L1 larvae aggregation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000821,sexually dimorphic behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000888,male behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000648,male mating variant,_:b488
http://purl.obolibrary.org/obo/WBPhenotype_0004006,post hermaphrodite contact variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000279,spicule insertion defective,_:b489
http://purl.obolibrary.org/obo/WBPhenotype_0002443,spicule protraction variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001741,spontaneous spicule protraction,
http://purl.obolibrary.org/obo/WBPhenotype_0004008,sustained spicule protraction defective,
http://purl.obolibrary.org/obo/WBPhenotype_0004007,periodic spicule prodding defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000649,vulva location variant,_:b490
http://purl.obolibrary.org/obo/WBPhenotype_0004010,precise vulval location variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004009,approximate vulval location variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000284,sperm transfer defective,_:b491
http://purl.obolibrary.org/obo/WBPhenotype_0004011,sperm transfer cessation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000403,sperm transfer initiation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0004012,sperm transfer continuation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0004013,sperm release defective,_:b492
http://purl.obolibrary.org/obo/WBPhenotype_0000227,male turning defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001414,male mating defective,_:b493
http://purl.obolibrary.org/obo/WBPhenotype_0001239,mating latency increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000843,male mating efficiency reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0001336,male mating efficiency eliminated,
http://purl.obolibrary.org/obo/WBPhenotype_0001238,male mating latency variant,_:b494
http://purl.obolibrary.org/obo/WBPhenotype_0004005,pre hermaphrodite contact variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004031,mate searching variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004003,mate finding defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002130,post mating variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002115,suicidal,
http://purl.obolibrary.org/obo/WBPhenotype_0000887,hermaphrodite behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004001,hermaphrodite mating variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004014,post male contact variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002043,hermaphrodite mating efficiency reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002044,hermaphrodite mating efficiency eliminated,
http://purl.obolibrary.org/obo/WBPhenotype_0004015,pre male contact variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004002,attraction signal defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000647,copulation variant,_:b495
http://purl.obolibrary.org/obo/WBPhenotype_0000277,rhythm slow,_:b496
http://purl.obolibrary.org/obo/WBPhenotype_0000650,defecation variant,_:b497
http://purl.obolibrary.org/obo/WBPhenotype_0000391,defecation missing motor steps,
http://purl.obolibrary.org/obo/WBPhenotype_0001201,no expulsion defecation,
http://purl.obolibrary.org/obo/WBPhenotype_0001793,aboc expulsion missing,
http://purl.obolibrary.org/obo/WBPhenotype_0000207,defecation cycle variant,_:b498
http://purl.obolibrary.org/obo/WBPhenotype_0001791,defecation cycle temperature compensation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000410,no defecation cycle,_:b499
http://purl.obolibrary.org/obo/WBPhenotype_0000208,long defecation cycle,
http://purl.obolibrary.org/obo/WBPhenotype_0000564,echo defecation cycle,
http://purl.obolibrary.org/obo/WBPhenotype_0000246,defecation cycle variable length,
http://purl.obolibrary.org/obo/WBPhenotype_0000209,short defecation cycle,
http://purl.obolibrary.org/obo/WBPhenotype_0000210,defecation contraction variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000205,expulsion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000996,expulsion defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000380,expulsion infrequent,
http://purl.obolibrary.org/obo/WBPhenotype_0000211,defecation contraction asynchronous,
http://purl.obolibrary.org/obo/WBPhenotype_0001476,anterior body contraction variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000204,anterior body contraction defecation cycle variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000157,posterior body wall contraction defecation cycle variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001641,posterior body wall contraction defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000994,intestinal contractions variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000156,body wall muscle contraction interval during defecation abnormal,
http://purl.obolibrary.org/obo/WBPhenotype_0001091,larval defecation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001092,larval defecation defect,
http://purl.obolibrary.org/obo/WBPhenotype_0000993,anal depressor contraction defect,
http://purl.obolibrary.org/obo/WBPhenotype_0000651,constipated,_:b500
http://purl.obolibrary.org/obo/WBPhenotype_0001711,rhythmic behavior variant,_:b501
http://purl.obolibrary.org/obo/WBPhenotype_0001712,circadian rhythm behavior variant,_:b502
http://purl.obolibrary.org/obo/WBPhenotype_0001713,locomotory rhythm variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001291,social behavior variant,_:b503
http://purl.obolibrary.org/obo/WBPhenotype_0001587,actin organization biogenesis phenotype,_:b504
http://purl.obolibrary.org/obo/WBPhenotype_0001346,actin cytoskeleton dynamics phenotype,
http://purl.obolibrary.org/obo/WBPhenotype_0002005,actomyosin cytoskeletal tension variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002124,circumferential actin bundles disorganized,
http://purl.obolibrary.org/obo/WBPhenotype_0001354,actin cytoskeleton filament morphology phenotype,_:b505
http://purl.obolibrary.org/obo/WBPhenotype_0001210,pericellular component physiology phenotype,_:b506
http://purl.obolibrary.org/obo/WBPhenotype_0001678,cuticle physiology variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001211,cuticle integrity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001212,cuticle fragile,_:b507
http://purl.obolibrary.org/obo/WBPhenotype_0001688,surface coat variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001687,surface antigenicity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001677,stage specific cuticle antigenicity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001690,constitutive larval display,
http://purl.obolibrary.org/obo/WBPhenotype_0001692,pheromone induced larval display defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001689,surface antigen negative,
http://purl.obolibrary.org/obo/WBPhenotype_0001411,cuticle carbohydrate surface variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001009,developmental pigmentation variant,_:b508
http://purl.obolibrary.org/obo/WBPhenotype_0000468,age associated fluorescence reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0000970,embryonic pigmentation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000479,egg pale,
http://purl.obolibrary.org/obo/WBPhenotype_0000467,age associated fluorescence increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000346,adult pigmentation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000915,pale adult,_:b509
http://purl.obolibrary.org/obo/WBPhenotype_0000891,clear adult,_:b510
http://purl.obolibrary.org/obo/WBPhenotype_0000890,larval pigmentation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000162,pale larva,_:b511
http://purl.obolibrary.org/obo/WBPhenotype_0000163,clear larva,_:b512
http://purl.obolibrary.org/obo/WBPhenotype_0000518,development phenotype,_:b513
http://purl.obolibrary.org/obo/WBPhenotype_0000529,cell development variant,_:b514
http://purl.obolibrary.org/obo/WBPhenotype_0002493,ectopic cell,_:b515
http://purl.obolibrary.org/obo/WBPhenotype_0002492,ectopic body wall muscle,_:b516
http://purl.obolibrary.org/obo/WBPhenotype_0002494,ectopic endoderm,
http://purl.obolibrary.org/obo/WBPhenotype_0002495,ectopic hypodermis,_:b517
http://purl.obolibrary.org/obo/WBPhenotype_0002497,ectopic pharyngeal muscle,_:b518
http://purl.obolibrary.org/obo/WBPhenotype_0002496,ectopic neuron,_:b519
http://purl.obolibrary.org/obo/WBPhenotype_0001303,extra and ectopic cell,
http://purl.obolibrary.org/obo/WBPhenotype_0002445,extra and ectopic hypodermis,
http://purl.obolibrary.org/obo/WBPhenotype_0001194,extra and ectopic neuron,
http://purl.obolibrary.org/obo/WBPhenotype_0000705,intestinal cell development variant,_:b520
http://purl.obolibrary.org/obo/WBPhenotype_0001831,intestinal microvilli variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000103,gut granule development variant,_:b521
http://purl.obolibrary.org/obo/WBPhenotype_0000483,no gut granules,
http://purl.obolibrary.org/obo/WBPhenotype_0000171,cell proliferation variant,_:b522
http://purl.obolibrary.org/obo/WBPhenotype_0000172,cell proliferation increased,_:b523
http://purl.obolibrary.org/obo/WBPhenotype_0000173,cell proliferation reduced,_:b524
http://purl.obolibrary.org/obo/WBPhenotype_0000240,blast cell proliferation reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0000093,lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000824,embryonic cell lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000936,P4 lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000825,postembryonic cell lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000808,K lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000809,male specific lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000835,F lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000838,male gonadal lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000842,Z4 male lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000841,Z1 male lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000941,male M lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000939,male T lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000940,male P lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000833,U lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000938,male V lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000831,Y lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000836,gonadal lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000837,hermaphrodite gonadal lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000839,Z1 hermaphrodite lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000840,Z4 hermaphrodite lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000827,V lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000826,H lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000828,T lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000358,extra cell division postembryonic,
http://purl.obolibrary.org/obo/WBPhenotype_0000807,G lineages variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000937,W lineage variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000811,epithelial cell development variant,_:b525
http://purl.obolibrary.org/obo/WBPhenotype_0000165,cell fusion variant,_:b526
http://purl.obolibrary.org/obo/WBPhenotype_0001433,precocious cell fusion,_:b527
http://purl.obolibrary.org/obo/WBPhenotype_0000167,precocious seam cell fusion,
http://purl.obolibrary.org/obo/WBPhenotype_0001508,anchor cell fusion defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000297,rays fused,_:b528
http://purl.obolibrary.org/obo/WBPhenotype_0000702,epithelial cell fusion failure,
http://purl.obolibrary.org/obo/WBPhenotype_0000166,seam cell fusion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002018,retarded seam cell fusion,
http://purl.obolibrary.org/obo/WBPhenotype_0000814,marginal cell development variant,_:b529
http://purl.obolibrary.org/obo/WBPhenotype_0000594,cell migration variant,_:b530
http://purl.obolibrary.org/obo/WBPhenotype_0001140,neuron migration variant,_:b531
http://purl.obolibrary.org/obo/WBPhenotype_0001520,posterior neuron migration variant,_:b532
http://purl.obolibrary.org/obo/WBPhenotype_0000232,CAN cell migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000471,ALM migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000469,Q neuroblast lineage migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001229,anterior neuron migration defective,_:b533
http://purl.obolibrary.org/obo/WBPhenotype_0000470,HSN migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001519,posterior cell migration variant,_:b534
http://purl.obolibrary.org/obo/WBPhenotype_0001511,linker cell migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000195,distal tip cell migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000301,distal tip cell reflex failure,
http://purl.obolibrary.org/obo/WBPhenotype_0001494,distal tip cell migration precocious,
http://purl.obolibrary.org/obo/WBPhenotype_0001230,anterior cell migration defective,_:b535
http://purl.obolibrary.org/obo/WBPhenotype_0000245,SM migration variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000393,cell migration failure,_:b536
http://purl.obolibrary.org/obo/WBPhenotype_0000816,neuron development variant,_:b537
http://purl.obolibrary.org/obo/WBPhenotype_0000584,synaptic transmission variant,_:b538
http://purl.obolibrary.org/obo/WBPhenotype_0000658,neuromuscular synaptic transmission variant,_:b539
http://purl.obolibrary.org/obo/WBPhenotype_0002021,synaptic spike frequency variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002022,no synaptic spike frequency,
http://purl.obolibrary.org/obo/WBPhenotype_0000656,acetylcholine synaptic transmission variant,_:b540
http://purl.obolibrary.org/obo/WBPhenotype_0001686,postsynaptic region physiology variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000655,GABA synaptic transmission variant,_:b541
http://purl.obolibrary.org/obo/WBPhenotype_0000846,presynaptic region physiology variant,_:b542
http://purl.obolibrary.org/obo/WBPhenotype_0000102,presynaptic vesicle cluster variant,_:b543
http://purl.obolibrary.org/obo/WBPhenotype_0000672,presynaptic vesicle cluster localization variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001684,synaptic vesicle homeostasis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000657,neuronal synaptic transmission variant,
