candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000274,http://purl.obolibrary.org/obo/CL_0000025,'egg cell',Continuant,'dead eggs laid',http://purl.obolibrary.org/obo/WBPhenotype_0000806,http://purl.obolibrary.org/obo/WBbt_0007849,'hermaphrodite',Other,'hermaphrodite fertility variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000740,http://purl.obolibrary.org/obo/GO_0007049,'cell cycle',Occurent,'cell cycle variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000729,http://purl.obolibrary.org/obo/GO_0008219,'cell death',Occurent,'cell death variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001340,http://purl.obolibrary.org/obo/GO_0018991,'oviposition',Occurent,'egg laying imipramine resistant',http://purl.obolibrary.org/obo/WBPhenotype_0000340,http://purl.obolibrary.org/obo/CHEBI_47499,'Reaxys',Continuant,'imipramine resistant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001332,http://purl.obolibrary.org/obo/GO_0031982,'vesicle',Other,'vesicle number variant',http://purl.obolibrary.org/obo/WBPhenotype_0001671,http://purl.obolibrary.org/obo/GO_0016050,'vesicle organization',Occurent,'vesicle organization variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000763,http://purl.obolibrary.org/obo/WBbt_0007028,'embryonic cell',Other,'embryonic cell physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000746,http://purl.obolibrary.org/obo/GO_0051301,'cell division',Occurent,'cell division variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000985,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'blast cell physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000519,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0002240,http://purl.obolibrary.org/obo/GO_0044840,'gut granule',Continuant,'gut granule morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0001323,http://purl.obolibrary.org/obo/GO_0031982,'vesicle',Other,'vesicle morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001529,http://purl.obolibrary.org/obo/CL_0000618,'sheath cell',Continuant,'sensilium sheath cell variant',http://purl.obolibrary.org/obo/WBPhenotype_0001528,http://purl.obolibrary.org/obo/WBbt_0005762,'accessory cell',Other,'sensillum accessory cell morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000215,http://purl.obolibrary.org/obo/WBbt_0005784,'germ line',Other,'no germ line',http://purl.obolibrary.org/obo/WBPhenotype_0000812,http://purl.obolibrary.org/obo/GO_0007281,'germ cell development',Occurent,'germ cell development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001194,http://purl.obolibrary.org/obo/WBbt_0003679,'neuron',Other,'ectopic neuron',http://purl.obolibrary.org/obo/WBPhenotype_0001303,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'ectopic cell'
