candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000364,http://purl.obolibrary.org/obo/GO_0007605,'sensory perception of sound',Occurent,'Hearing abnormality',http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/UBERON_0001690,'ear',Continuant,'Abnormal ear physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0001000,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'Abnormality of skin pigmentation',http://purl.obolibrary.org/obo/HP_0011121,http://purl.obolibrary.org/obo/UBERON_0002097,'skin of body',Continuant,'Abnormality of skin morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000824,http://purl.obolibrary.org/obo/GO_0030252,'growth hormone secretion',Occurent,'Growth hormone deficiency',http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/CHEBI_24431,'chemical entity',Continuant,'Abnormal circulating hormone level'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0030683,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Vaginitis',http://purl.obolibrary.org/obo/HP_0000142,http://purl.obolibrary.org/obo/UBERON_0000996,'vagina',Continuant,'Abnormal vagina morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004942,http://purl.obolibrary.org/obo/MPATH_90,'aneurysm',Other,'Aortic aneurysm',http://purl.obolibrary.org/obo/HP_0001679,http://purl.obolibrary.org/obo/UBERON_0000947,'aorta',Continuant,'Abnormal aortic morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0005200,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'Retroperitoneal fibrosis',http://purl.obolibrary.org/obo/HP_0002585,http://purl.obolibrary.org/obo/UBERON_0002358,'peritoneum',Continuant,'Abnormality of the peritoneum'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002161,http://purl.obolibrary.org/obo/CHEBI_25094,'Reaxys',Continuant,'Hyperlysinemia',http://purl.obolibrary.org/obo/HP_0010908,http://purl.obolibrary.org/obo/GO_0006553,'lysine metabolic process',Occurent,'Abnormal circulating lysine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012447,http://purl.obolibrary.org/obo/GO_0042552,'myelination',Occurent,'Abnormal myelination',http://purl.obolibrary.org/obo/HP_0012639,http://purl.obolibrary.org/obo/UBERON_0001016,'nervous system',Continuant,'Abnormality of nervous system morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0500141,http://purl.obolibrary.org/obo/CHEBI_28044,'Reaxys',Continuant,'Hypophenylalaninemia',http://purl.obolibrary.org/obo/HP_0010893,http://purl.obolibrary.org/obo/GO_0006558,'L-phenylalanine metabolic process',Occurent,'Abnormal circulating phenylalanine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008229,http://purl.obolibrary.org/obo/MPATH_98,'lymphangiectasis',Other,'Thyroid lymphangiectasia',http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/UBERON_0002046,'thyroid gland',Continuant,'Abnormality of thyroid morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012875,http://purl.obolibrary.org/obo/GO_0042713,'sperm ejaculation',Occurent,'Abnormal ejaculation',http://purl.obolibrary.org/obo/HP_0012874,http://purl.obolibrary.org/obo/UBERON_0000079,'male reproductive system',Continuant,'Abnormal male reproductive system physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003765,http://purl.obolibrary.org/obo/MPATH_675,'psoriasiform dermatitis',Other,'Psoriasiform dermatitis',http://purl.obolibrary.org/obo/HP_0011123,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Inflammatory abnormality of the skin'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100944,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of the distal phalanx of the hallux',http://purl.obolibrary.org/obo/HP_0010053,http://purl.obolibrary.org/obo/UBERON_0004315,'distal phalanx of pedal digit 1',Continuant,'Abnormality of the distal phalanx of the hallux'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/GO_0055127,'vibrational conductance of sound to the inner ear',Occurent,'Conductive hearing impairment',http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/UBERON_0001756,'middle ear',Continuant,'Functional abnormality of the middle ear'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000524,http://purl.obolibrary.org/obo/MPATH_476,'telangiectasia',Other,'Conjunctival telangiectasia',http://purl.obolibrary.org/obo/HP_0008054,http://purl.obolibrary.org/obo/UBERON_0002049,'vasculature',Continuant,'Abnormal vasculature of the conjunctiva morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002160,http://purl.obolibrary.org/obo/CHEBI_17485,'Reaxys',Continuant,'Hyperhomocystinemia',http://purl.obolibrary.org/obo/HP_0010919,http://purl.obolibrary.org/obo/GO_0050667,'homocysteine metabolic process',Occurent,'Abnormal circulating homocysteine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003287,http://purl.obolibrary.org/obo/GO_0008152,'metabolic process',Occurent,'Abnormality of mitochondrial metabolism',http://purl.obolibrary.org/obo/HP_0012103,http://purl.obolibrary.org/obo/GO_0005739,'mitochondrion',Continuant,'Abnormality of the mitochondrion'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0001854,http://purl.obolibrary.org/obo/UBERON_0002387,'pes',Continuant,'Podagra',http://purl.obolibrary.org/obo/HP_0001997,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Gout'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010569,http://purl.obolibrary.org/obo/CHEBI_17759,"'cholesta-5,7-dien-3beta-ol'",Continuant,'Elevated 7-dehydrocholesterol',http://purl.obolibrary.org/obo/HP_0003107,http://purl.obolibrary.org/obo/GO_0008203,'cholesterol metabolic process',Occurent,'Abnormal circulating cholesterol concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010473,http://purl.obolibrary.org/obo/CHEBI_26214,'porphyrins',Continuant,'Porphyrinuria',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000708,http://purl.obolibrary.org/obo/NBO_0000313,'behavior process',Other,'Behavioral abnormality',http://purl.obolibrary.org/obo/HP_0012638,http://purl.obolibrary.org/obo/UBERON_0001016,'nervous system',Continuant,'Abnormality of nervous system physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003991,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Osteosclerosis of the ulna',http://purl.obolibrary.org/obo/HP_0002997,http://purl.obolibrary.org/obo/UBERON_0001424,'ulna',Continuant,'Abnormality of the ulna'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010675,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal foot bone ossification',http://purl.obolibrary.org/obo/HP_0001760,http://purl.obolibrary.org/obo/UBERON_0002387,'pes',Continuant,'Abnormality of the foot'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0040075,http://purl.obolibrary.org/obo/GO_0046903,'secretion',Occurent,'Hypopituitarism',http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/UBERON_0002196,'adenohypophysis',Continuant,'Abnormality of the anterior pituitary'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003902,http://purl.obolibrary.org/obo/UBERON_0004382,'epiphysis of humerus',Continuant,'Epiphyseal stippling of the humerus',http://purl.obolibrary.org/obo/HP_0003897,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Irregular ossification of the humeral epiphyses'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000403,http://purl.obolibrary.org/obo/UBERON_0001756,'middle ear',Continuant,'Recurrent otitis media',http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Otitis media'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0030082,http://purl.obolibrary.org/obo/GO_0042756,'drinking behavior',Occurent,'Abnormal drinking behavior',http://purl.obolibrary.org/obo/HP_0040202,http://purl.obolibrary.org/obo/NBO_0001845,'consumption behavior',Other,'Abnormal consumption behavior'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100669,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'Abnormal pigmentation of the oral mucosa',http://purl.obolibrary.org/obo/HP_0011830,http://purl.obolibrary.org/obo/UBERON_0003729,'mouth mucosa',Continuant,'Abnormal oral mucosa morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0007201,http://purl.obolibrary.org/obo/MPATH_28,'atherosclerosis',Other,'Cerebral artery atherosclerosis',http://purl.obolibrary.org/obo/HP_0009145,http://purl.obolibrary.org/obo/UBERON_0004449,'cerebral artery',Continuant,'Abnormal cerebral artery morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002154,http://purl.obolibrary.org/obo/CHEBI_15428,'Reaxys',Continuant,'Hyperglycinemia',http://purl.obolibrary.org/obo/HP_0010895,http://purl.obolibrary.org/obo/GO_0006544,'glycine metabolic process',Occurent,'Abnormal circulating glycine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006685,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'Endocardial fibrosis',http://purl.obolibrary.org/obo/HP_0004306,http://purl.obolibrary.org/obo/UBERON_0002165,'endocardium',Continuant,'Abnormal endocardium morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000362,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Otosclerosis',http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/UBERON_0001687,'stapes bone',Continuant,'Abnormality of the stapes'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003991,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Osteosclerosis of the ulna',http://purl.obolibrary.org/obo/HP_0006392,http://purl.obolibrary.org/obo/UBERON_0002495,'long bone',Continuant,'Increased density of long bones'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004923,http://purl.obolibrary.org/obo/CHEBI_28044,'Reaxys',Continuant,'Hyperphenylalaninemia',http://purl.obolibrary.org/obo/HP_0010893,http://purl.obolibrary.org/obo/GO_0006558,'L-phenylalanine metabolic process',Occurent,'Abnormal circulating phenylalanine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000988,http://purl.obolibrary.org/obo/UBERON_0002097,'skin of body',Continuant,'Skin rash',http://purl.obolibrary.org/obo/HP_0011123,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Inflammatory abnormality of the skin'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000964,http://purl.obolibrary.org/obo/UBERON_0002097,'skin of body',Continuant,'Eczema',http://purl.obolibrary.org/obo/HP_0011123,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Inflammatory abnormality of the skin'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000027,http://purl.obolibrary.org/obo/CL_0000019,'sperm',Continuant,'Azoospermia',http://purl.obolibrary.org/obo/HP_0008669,http://purl.obolibrary.org/obo/GO_0007283,'spermatogenesis',Occurent,'Abnormal spermatogenesis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000496,http://purl.obolibrary.org/obo/NBO_0000444,'eye movement',Other,'Abnormality of eye movement',http://purl.obolibrary.org/obo/HP_0012373,http://purl.obolibrary.org/obo/UBERON_0000019,'camera-type eye',Continuant,'Abnormal eye physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006628,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Absent sternal ossification',http://purl.obolibrary.org/obo/HP_0006714,http://purl.obolibrary.org/obo/UBERON_0000975,'sternum',Continuant,'Aplasia/Hypoplasia of the sternum'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003572,http://purl.obolibrary.org/obo/CHEBI_18211,'Reaxys',Continuant,'Low plasma citrulline',http://purl.obolibrary.org/obo/HP_0011965,http://purl.obolibrary.org/obo/GO_0000052,'citrulline metabolic process',Occurent,'Abnormal circulating citrulline concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000214,http://purl.obolibrary.org/obo/MPATH_476,'telangiectasia',Other,'Lip telangiectasia',http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/UBERON_0001833,'lip',Continuant,'Abnormal lip morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002586,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Peritonitis',http://purl.obolibrary.org/obo/HP_0002585,http://purl.obolibrary.org/obo/UBERON_0002358,'peritoneum',Continuant,'Abnormality of the peritoneum'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000225,http://purl.obolibrary.org/obo/MPATH_119,'hemorrhage and non-specified extravasation',Other,'Gingival bleeding',http://purl.obolibrary.org/obo/HP_0000168,http://purl.obolibrary.org/obo/UBERON_0001828,'gingiva',Continuant,'Abnormality of the gingiva'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000230,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Gingivitis',http://purl.obolibrary.org/obo/HP_0000168,http://purl.obolibrary.org/obo/UBERON_0001828,'gingiva',Continuant,'Abnormality of the gingiva'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0500006,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Urethritis',http://purl.obolibrary.org/obo/HP_0000795,http://purl.obolibrary.org/obo/UBERON_0000057,'urethra',Continuant,'Abnormality of the urethra'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008000,http://purl.obolibrary.org/obo/GO_0060004,'reflex',Occurent,'Decreased corneal reflex',http://purl.obolibrary.org/obo/HP_0000481,http://purl.obolibrary.org/obo/UBERON_0000964,'cornea',Continuant,'Abnormal cornea morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002707,http://purl.obolibrary.org/obo/MPATH_476,'telangiectasia',Other,'Palate telangiectasia',http://purl.obolibrary.org/obo/HP_0000174,http://purl.obolibrary.org/obo/UBERON_0001716,'secondary palate',Continuant,'Abnormal palate morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000504,http://purl.obolibrary.org/obo/GO_0007601,'visual perception',Occurent,'Abnormality of vision',http://purl.obolibrary.org/obo/HP_0012373,http://purl.obolibrary.org/obo/UBERON_0000019,'camera-type eye',Continuant,'Abnormal eye physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0410154,http://purl.obolibrary.org/obo/CHEBI_28875,'LIPID MAPS',Continuant,'Increased level of myristic acid in serum',http://purl.obolibrary.org/obo/HP_0010996,http://purl.obolibrary.org/obo/GO_0032787,'monocarboxylic acid metabolic process',Occurent,'Abnormal circulating monocarboxylic acid cocentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002663,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Delayed epiphyseal ossification',http://purl.obolibrary.org/obo/HP_0005930,http://purl.obolibrary.org/obo/UBERON_0001437,'epiphysis',Continuant,'Abnormality of epiphysis morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0001332,http://purl.obolibrary.org/obo/NBO_0000598,'dystonia',Other,'Dystonia',http://purl.obolibrary.org/obo/HP_0100022,http://purl.obolibrary.org/obo/NBO_0000403,'voluntary movement behavior',Occurent,'Abnormality of movement'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100917,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of proximal finger phalanx',http://purl.obolibrary.org/obo/HP_0009834,http://purl.obolibrary.org/obo/UBERON_0002234,'proximal phalanx of manus',Continuant,'Abnormal proximal phalanx morphology of the hand'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100915,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of distal finger phalanx',http://purl.obolibrary.org/obo/HP_0009832,http://purl.obolibrary.org/obo/UBERON_0003865,'distal phalanx of manus',Continuant,'Abnormal distal phalanx morphology of finger'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100916,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of middle finger phalanx',http://purl.obolibrary.org/obo/HP_0009833,http://purl.obolibrary.org/obo/UBERON_0003864,'middle phalanx of manus',Continuant,'Abnormal middle phalanx morphology of the hand'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0025550,http://purl.obolibrary.org/obo/CHEBI_15963,'Reaxys',Continuant,'Elevated circulating ribitol concentration',http://purl.obolibrary.org/obo/HP_0011013,http://purl.obolibrary.org/obo/GO_0005975,'carbohydrate metabolic process',Occurent,'Abnormal circulating carbohydrate concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0030984,http://purl.obolibrary.org/obo/CHEBI_3098,'bile acid',Continuant,'Abnormal serum bile acid concentration',http://purl.obolibrary.org/obo/HP_0010996,http://purl.obolibrary.org/obo/GO_0032787,'monocarboxylic acid metabolic process',Occurent,'Abnormal circulating monocarboxylic acid cocentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0011489,http://purl.obolibrary.org/obo/GO_0016477,'cell migration',Occurent,'Abnormal migration of corneal endothelium',http://purl.obolibrary.org/obo/HP_0011488,http://purl.obolibrary.org/obo/UBERON_0001985,'corneal endothelium',Continuant,'Abnormal corneal endothelium morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009231,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Patchy sclerosis of the proximal phalanx of the 5th finger',http://purl.obolibrary.org/obo/HP_0009150,http://purl.obolibrary.org/obo/UBERON_0004331,'proximal phalanx of manual digit 5',Continuant,'Abnormality of the proximal phalanx of the 5th finger'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006642,http://purl.obolibrary.org/obo/UBERON_0010355,'ossification center',Continuant,'Large sternal ossification centers',http://purl.obolibrary.org/obo/HP_0011863,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal sternal ossification'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006643,http://purl.obolibrary.org/obo/UBERON_0000975,'sternum',Continuant,'Fused sternal ossification centers',http://purl.obolibrary.org/obo/HP_0011863,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal sternal ossification'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000099,http://purl.obolibrary.org/obo/MPATH_197,'glomerulonephritis',Other,'Glomerulonephritis',http://purl.obolibrary.org/obo/HP_0000123,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Nephritis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006611,http://purl.obolibrary.org/obo/UBERON_0010355,'ossification center',Continuant,'Decreased number of sternal ossification centers',http://purl.obolibrary.org/obo/HP_0011863,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal sternal ossification'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010687,http://purl.obolibrary.org/obo/PR_000003964,'intestinal alkaline phosphatase',Continuant,'Low intestinal alkaline phosphatase',http://purl.obolibrary.org/obo/HP_0003282,http://purl.obolibrary.org/obo/GO_0004035,'alkaline phosphatase activity',Occurent,'Low alkaline phosphatase'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010688,http://purl.obolibrary.org/obo/PR_000003969,"'alkaline phosphatase, placental type'",Continuant,'Low placental alkaline phosphatase',http://purl.obolibrary.org/obo/HP_0003282,http://purl.obolibrary.org/obo/GO_0004035,'alkaline phosphatase activity',Occurent,'Low alkaline phosphatase'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010683,http://purl.obolibrary.org/obo/PR_000003968,"'alkaline phosphatase, tissue-nonspecific isozyme'",Continuant,'Low tissue non-specific alkaline phosphatase',http://purl.obolibrary.org/obo/HP_0003282,http://purl.obolibrary.org/obo/GO_0004035,'alkaline phosphatase activity',Occurent,'Low alkaline phosphatase'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008829,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Delayed femoral head ossification',http://purl.obolibrary.org/obo/HP_0003368,http://purl.obolibrary.org/obo/UBERON_0006767,'head of femur',Continuant,'Abnormality of the femoral head'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008369,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal tarsal ossification',http://purl.obolibrary.org/obo/HP_0001850,http://purl.obolibrary.org/obo/UBERON_0001447,'tarsal bone',Continuant,'Abnormality of the tarsal bones'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003933,http://purl.obolibrary.org/obo/UBERON_0004652,'humerus diaphysis',Continuant,'Sclerosis of humeral diaphysis',http://purl.obolibrary.org/obo/HP_0003860,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Diaphyseal sclerosis of the upper limbs'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010954,http://purl.obolibrary.org/obo/UBERON_0001062,'anatomical entity',Other,'Hypoplastic right heart',http://purl.obolibrary.org/obo/HP_0001961,http://purl.obolibrary.org/obo/UBERON_0000948,'heart',Continuant,'Hypoplastic heart'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0011018,http://purl.obolibrary.org/obo/GO_0007049,'cell cycle',Occurent,'Abnormality of the cell cycle',http://purl.obolibrary.org/obo/HP_0011017,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'Abnormal cellular physiology'
