candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0020478,http://purl.obolibrary.org/obo/GO_0042745,'circadian sleep/wake cycle',Occurent,'abnormal circadian sleep/wake cycle',http://purl.obolibrary.org/obo/MP_0001501,http://purl.obolibrary.org/obo/NBO_0000024,'sleeping behavior',Other,'abnormal sleep pattern'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013235,http://purl.obolibrary.org/obo/UBERON_0002254,'thyroglossal duct',Continuant,'abnormal thyroglossal duct morphology',http://purl.obolibrary.org/obo/MP_0003421,http://purl.obolibrary.org/obo/GO_0030878,'thyroid gland development',Occurent,'abnormal thyroid gland development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010695,http://purl.obolibrary.org/obo/GO_0008217,'regulation of blood pressure',Occurent,'abnormal blood pressure regulation',http://purl.obolibrary.org/obo/MP_0001544,http://purl.obolibrary.org/obo/UBERON_0004535,'cardiovascular system',Continuant,'abnormal cardiovascular system physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013127,http://purl.obolibrary.org/obo/MPATH_119,'hemorrhage and non-specified extravasation',Other,'epistaxis',http://purl.obolibrary.org/obo/MP_0002233,http://purl.obolibrary.org/obo/UBERON_0000004,'nose',Continuant,'abnormal nose morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013143,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'penis inflammation',http://purl.obolibrary.org/obo/MP_0003698,http://purl.obolibrary.org/obo/UBERON_0000079,'male reproductive system',Continuant,'abnormal male reproductive system physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011238,http://purl.obolibrary.org/obo/GO_0048839,'inner ear development',Occurent,'abnormal inner ear development',http://purl.obolibrary.org/obo/MP_0000026,http://purl.obolibrary.org/obo/UBERON_0001846,'internal ear',Continuant,'abnormal inner ear morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000228,http://purl.obolibrary.org/obo/GO_0002574,'thrombocyte differentiation',Occurent,'abnormal thrombopoiesis',http://purl.obolibrary.org/obo/MP_0004720,http://purl.obolibrary.org/obo/CL_0000233,'platelet',Continuant,'abnormal platelet morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002323,http://purl.obolibrary.org/obo/UBERON_0000468,'multicellular organism',Continuant,'decreased susceptibility to hyperlipidemia',http://purl.obolibrary.org/obo/MP_0002118,http://purl.obolibrary.org/obo/GO_0055088,'lipid homeostasis',Occurent,'abnormal lipid homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011291,http://purl.obolibrary.org/obo/GO_0070265,'necrotic cell death',Occurent,'nephron necrosis',http://purl.obolibrary.org/obo/MP_0003881,http://purl.obolibrary.org/obo/UBERON_0001285,'nephron',Continuant,'abnormal nephron morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002861,http://purl.obolibrary.org/obo/UBERON_0002533,'post-anal tail bud',Continuant,'abnormal tail bud morphology',http://purl.obolibrary.org/obo/MP_0006281,http://purl.obolibrary.org/obo/GO_0036342,'post-anal tail morphogenesis',Occurent,'abnormal tail development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001963,http://purl.obolibrary.org/obo/GO_0007605,'sensory perception of sound',Occurent,'abnormal hearing physiology',http://purl.obolibrary.org/obo/MP_0003878,http://purl.obolibrary.org/obo/UBERON_0001690,'ear',Continuant,'abnormal ear physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001712,http://purl.obolibrary.org/obo/GO_0001890,'placenta development',Occurent,'abnormal placenta development',http://purl.obolibrary.org/obo/MP_0010038,http://purl.obolibrary.org/obo/UBERON_0001987,'placenta',Continuant,'abnormal placenta physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010372,http://purl.obolibrary.org/obo/MPATH_62,'cyst',Other,'throat cyst',http://purl.obolibrary.org/obo/MP_0010370,http://purl.obolibrary.org/obo/UBERON_0000341,'throat',Continuant,'abnormal throat morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008297,http://purl.obolibrary.org/obo/GO_0012501,'programmed cell death',Occurent,'retention of the adrenal gland x-zone',http://purl.obolibrary.org/obo/MP_0008296,http://purl.obolibrary.org/obo/UBERON_0009024,'adrenal gland X zone',Continuant,'abnormal adrenal gland x-zone morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0009386,http://purl.obolibrary.org/obo/CL_0002482,'dermal melanocyte',Continuant,'abnormal dermal melanocyte morphology',http://purl.obolibrary.org/obo/MP_0009385,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'abnormal dermal pigmentation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0009388,http://purl.obolibrary.org/obo/UBERON_0001003,'skin epidermis',Continuant,'abnormal epidermal melanocyte morphology',http://purl.obolibrary.org/obo/MP_0009387,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'abnormal epidermal pigmentation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003186,http://purl.obolibrary.org/obo/GO_0051341,'regulation of oxidoreductase activity',Occurent,'abnormal redox activity',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003191,http://purl.obolibrary.org/obo/GO_0008203,'cholesterol metabolic process',Occurent,'abnormal cellular cholesterol metabolism',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003887,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'increased hepatocyte apoptosis',http://purl.obolibrary.org/obo/MP_0010080,http://purl.obolibrary.org/obo/CL_0000182,'hepatocyte',Continuant,'abnormal hepatocyte physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011192,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,'decreased embryonic epiblast cell proliferation',http://purl.obolibrary.org/obo/MP_0003886,http://purl.obolibrary.org/obo/UBERON_0008780,'inner cell mass derived epiblast',Continuant,'abnormal embryonic epiblast morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011191,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'increased embryonic epiblast cell apoptosis',http://purl.obolibrary.org/obo/MP_0003886,http://purl.obolibrary.org/obo/UBERON_0008780,'inner cell mass derived epiblast',Continuant,'abnormal embryonic epiblast morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0020317,http://purl.obolibrary.org/obo/GO_0007155,'cell adhesion',Occurent,'abnormal vascular endothelial cell adhesion',http://purl.obolibrary.org/obo/MP_0004003,http://purl.obolibrary.org/obo/CL_0000071,'blood vessel endothelial cell',Continuant,'abnormal vascular endothelial cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003893,http://purl.obolibrary.org/obo/GO_0072574,'hepatocyte proliferation',Occurent,'increased hepatocyte proliferation',http://purl.obolibrary.org/obo/MP_0010080,http://purl.obolibrary.org/obo/CL_0000182,'hepatocyte',Continuant,'abnormal hepatocyte physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008112,http://purl.obolibrary.org/obo/GO_0030224,'monocyte differentiation',Occurent,'abnormal monocyte differentiation',http://purl.obolibrary.org/obo/MP_0002620,http://purl.obolibrary.org/obo/CL_0000576,'monocyte',Continuant,'abnormal monocyte morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004780,http://purl.obolibrary.org/obo/GO_0046903,'secretion',Occurent,'abnormal surfactant secretion',http://purl.obolibrary.org/obo/MP_0004782,http://purl.obolibrary.org/obo/CHEBI_35195,'surfactant',Continuant,'abnormal surfactant physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001849,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'ear inflammation',http://purl.obolibrary.org/obo/MP_0003878,http://purl.obolibrary.org/obo/UBERON_0001690,'ear',Continuant,'abnormal ear physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012707,http://purl.obolibrary.org/obo/UBERON_0005071,'posterior neuropore',Continuant,'incomplete caudal neuropore closure',http://purl.obolibrary.org/obo/MP_0003720,http://purl.obolibrary.org/obo/GO_0001843,'neural tube closure',Occurent,'abnormal neural tube closure'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008303,http://purl.obolibrary.org/obo/GO_0012501,'programmed cell death',Occurent,'early degeneration of the adrenal gland x-zone',http://purl.obolibrary.org/obo/MP_0008296,http://purl.obolibrary.org/obo/UBERON_0009024,'adrenal gland X zone',Continuant,'abnormal adrenal gland x-zone morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004880,http://purl.obolibrary.org/obo/MPATH_62,'cyst',Other,'lung cysts',http://purl.obolibrary.org/obo/MP_0001175,http://purl.obolibrary.org/obo/UBERON_0002048,'lung',Continuant,'abnormal lung morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011733,http://purl.obolibrary.org/obo/UBERON_0002329,'somite',Continuant,'fused somites',http://purl.obolibrary.org/obo/MP_0001688,http://purl.obolibrary.org/obo/GO_0061053,'somite development',Occurent,'abnormal somite development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0006085,http://purl.obolibrary.org/obo/GO_0070265,'necrotic cell death',Occurent,'myocardial necrosis',http://purl.obolibrary.org/obo/MP_0005329,http://purl.obolibrary.org/obo/UBERON_0002349,'myocardium',Continuant,'abnormal myocardium layer morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012191,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'decreased cytotoxic T cell apoptosis',http://purl.obolibrary.org/obo/MP_0005078,http://purl.obolibrary.org/obo/CL_0000794,"'CD8-positive, alpha-beta cytotoxic T cell'",Continuant,'abnormal cytotoxic T cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012190,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'increased cytotoxic T cell apoptosis',http://purl.obolibrary.org/obo/MP_0005078,http://purl.obolibrary.org/obo/CL_0000794,"'CD8-positive, alpha-beta cytotoxic T cell'",Continuant,'abnormal cytotoxic T cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003077,http://purl.obolibrary.org/obo/GO_0007049,'cell cycle',Occurent,'abnormal cell cycle',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013693,http://purl.obolibrary.org/obo/GO_0030097,'hemopoiesis',Occurent,'abnormal hemopoiesis',http://purl.obolibrary.org/obo/MP_0002429,http://purl.obolibrary.org/obo/CL_0000081,'blood cell',Continuant,'abnormal blood cell morphology/development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001606,http://purl.obolibrary.org/obo/GO_0030097,'hemopoiesis',Occurent,'impaired hematopoiesis',http://purl.obolibrary.org/obo/MP_0002429,http://purl.obolibrary.org/obo/CL_0000081,'blood cell',Continuant,'abnormal blood cell morphology/development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001116,http://purl.obolibrary.org/obo/UBERON_0000991,'gonad',Continuant,'small gonad',http://purl.obolibrary.org/obo/MP_0002211,http://purl.obolibrary.org/obo/GO_0007538,'primary sex determination',Occurent,'abnormal primary sex determination'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008778,http://purl.obolibrary.org/obo/GO_0001946,'lymphangiogenesis',Occurent,'abnormal lymphangiogenesis',http://purl.obolibrary.org/obo/MP_0001879,http://purl.obolibrary.org/obo/UBERON_0001473,'lymphatic vessel',Continuant,'abnormal lymphatic vessel morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005114,http://purl.obolibrary.org/obo/UBERON_0000468,'multicellular organism',Continuant,'premature hair loss',http://purl.obolibrary.org/obo/MP_0002073,http://purl.obolibrary.org/obo/GO_0042640,'anagen',Occurent,'abnormal hair growth'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011821,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,"'abnormal CD8-positive, alpha-beta memory T cell proliferation'",http://purl.obolibrary.org/obo/MP_0008051,http://purl.obolibrary.org/obo/CL_0000813,'memory T cell',Continuant,'abnormal memory T cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013400,http://purl.obolibrary.org/obo/GO_1903709,'uterine gland development',Occurent,'abnormal endometrial gland development',http://purl.obolibrary.org/obo/MP_0009094,http://purl.obolibrary.org/obo/UBERON_0002451,'endometrial gland',Continuant,'abnormal endometrial gland morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010388,http://purl.obolibrary.org/obo/GO_0060020,'Bergmann glial cell differentiation',Occurent,'abnormal Bergmann glial cell differentiation',http://purl.obolibrary.org/obo/MP_0010387,http://purl.obolibrary.org/obo/CL_0000644,'Bergmann glial cell',Continuant,'abnormal Bergmann glial cell morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011748,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'intestinal fibrosis',http://purl.obolibrary.org/obo/MP_0000477,http://purl.obolibrary.org/obo/UBERON_0000160,'intestine',Continuant,'abnormal intestine morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013693,http://purl.obolibrary.org/obo/GO_0030097,'hemopoiesis',Occurent,'abnormal hemopoiesis',http://purl.obolibrary.org/obo/MP_0013657,http://purl.obolibrary.org/obo/CL_0000081,'blood cell',Continuant,'abnormal blood cell morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0020146,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,'abnormal vascular endothelial cell proliferation',http://purl.obolibrary.org/obo/MP_0004003,http://purl.obolibrary.org/obo/CL_0000071,'blood vessel endothelial cell',Continuant,'abnormal vascular endothelial cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002783,http://purl.obolibrary.org/obo/GO_0032941,'secretion by tissue',Occurent,'abnormal ovarian secretion',http://purl.obolibrary.org/obo/MP_0003507,http://purl.obolibrary.org/obo/UBERON_0000992,'ovary',Continuant,'abnormal ovary physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0030535,http://purl.obolibrary.org/obo/UBERON_0010059,'hypoglossal cord',Continuant,'abnormal hypoglossal cord morphology',http://purl.obolibrary.org/obo/MP_0000729,http://purl.obolibrary.org/obo/GO_0055001,'muscle cell development',Occurent,'abnormal myogenesis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011167,http://purl.obolibrary.org/obo/GO_0060612,'adipose tissue development',Occurent,'abnormal adipose tissue development',http://purl.obolibrary.org/obo/MP_0000003,http://purl.obolibrary.org/obo/UBERON_0001013,'adipose tissue',Continuant,'abnormal adipose tissue morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000165,http://purl.obolibrary.org/obo/UBERON_0006772,'long bone epiphyseal plate hypertrophic zone',Continuant,'abnormal long bone hypertrophic chondrocyte zone',http://purl.obolibrary.org/obo/MP_0000164,http://purl.obolibrary.org/obo/GO_0051216,'cartilage development',Occurent,'abnormal cartilage development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014109,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,'increased pancreatic alpha cell proliferation',http://purl.obolibrary.org/obo/MP_0003563,http://purl.obolibrary.org/obo/CL_0000171,'pancreatic A cell',Continuant,'abnormal pancreatic alpha cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014116,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'abnormal pancreatic beta cell apoptosis',http://purl.obolibrary.org/obo/MP_0003562,http://purl.obolibrary.org/obo/CL_0000169,'type B pancreatic cell',Continuant,'abnormal pancreatic beta cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000164,http://purl.obolibrary.org/obo/GO_0051216,'cartilage development',Occurent,'abnormal cartilage development',http://purl.obolibrary.org/obo/MP_0000163,http://purl.obolibrary.org/obo/UBERON_0002418,'cartilage tissue',Continuant,'abnormal cartilage morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011006,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,'abnormal epidermal stem cell proliferation',http://purl.obolibrary.org/obo/MP_0011005,http://purl.obolibrary.org/obo/CL_1000428,'stem cell of epidermis',Continuant,'abnormal epidermal stem cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011007,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'abnormal epidermal stem cell apoptosis',http://purl.obolibrary.org/obo/MP_0011005,http://purl.obolibrary.org/obo/CL_1000428,'stem cell of epidermis',Continuant,'abnormal epidermal stem cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010157,http://purl.obolibrary.org/obo/GO_0008283,'cell proliferation',Occurent,'abnormal small intestinal crypt cell proliferation',http://purl.obolibrary.org/obo/MP_0010156,http://purl.obolibrary.org/obo/UBERON_0001241,'crypt of Lieberkuhn of small intestine',Continuant,'abnormal small intestinal crypt cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002823,http://purl.obolibrary.org/obo/GO_0048513,'animal organ development',Occurent,'abnormal rib development',http://purl.obolibrary.org/obo/MP_0000150,http://purl.obolibrary.org/obo/UBERON_0002228,'rib',Continuant,'abnormal rib morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003356,http://purl.obolibrary.org/obo/GO_0001553,'luteinization',Occurent,'impaired luteinization',http://purl.obolibrary.org/obo/MP_0003699,http://purl.obolibrary.org/obo/UBERON_0000474,'female reproductive system',Continuant,'abnormal female reproductive system physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010447,http://purl.obolibrary.org/obo/MP_0003279,'aneurysm',Other,'heart left ventricle aneurysm',http://purl.obolibrary.org/obo/MP_0003921,http://purl.obolibrary.org/obo/UBERON_0002084,'heart left ventricle',Continuant,'abnormal heart left ventricle morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010423,http://purl.obolibrary.org/obo/MP_0003279,'aneurysm',Other,'heart right ventricle aneurysm',http://purl.obolibrary.org/obo/MP_0003920,http://purl.obolibrary.org/obo/UBERON_0002080,'heart right ventricle',Continuant,'abnormal heart right ventricle morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001863,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'vascular inflammation',http://purl.obolibrary.org/obo/MP_0000249,http://purl.obolibrary.org/obo/UBERON_0001981,'blood vessel',Continuant,'abnormal blood vessel physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001247,http://purl.obolibrary.org/obo/MPATH_62,'cyst',Other,'dermal cysts',http://purl.obolibrary.org/obo/MP_0001243,http://purl.obolibrary.org/obo/UBERON_0002067,'dermis',Continuant,'abnormal dermal layer morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004844,http://purl.obolibrary.org/obo/NBO_0000416,'vestibulo-ocular reflex',Other,'abnormal vestibuloocular reflex',http://purl.obolibrary.org/obo/MP_0004742,http://purl.obolibrary.org/obo/UBERON_0004681,'vestibular system',Continuant,'abnormal vestibular system physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0009414,http://purl.obolibrary.org/obo/GO_0070265,'necrotic cell death',Occurent,'skeletal muscle fiber necrosis',http://purl.obolibrary.org/obo/MP_0003084,http://purl.obolibrary.org/obo/CL_0000188,'cell of skeletal muscle',Continuant,'abnormal skeletal muscle fiber morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010173,http://purl.obolibrary.org/obo/GO_0033598,'mammary gland epithelial cell proliferation',Occurent,'increased mammary gland epithelial cell proliferation',http://purl.obolibrary.org/obo/MP_0010172,http://purl.obolibrary.org/obo/UBERON_0003244,'epithelium of mammary gland',Continuant,'abnormal mammary gland epithelium physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010174,http://purl.obolibrary.org/obo/GO_0033598,'mammary gland epithelial cell proliferation',Occurent,'decreased mammary gland epithelial cell proliferation',http://purl.obolibrary.org/obo/MP_0010172,http://purl.obolibrary.org/obo/UBERON_0003244,'epithelium of mammary gland',Continuant,'abnormal mammary gland epithelium physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013787,http://purl.obolibrary.org/obo/UBERON_0000019,'camera-type eye',Continuant,'photophobia',http://purl.obolibrary.org/obo/MP_0011275,http://purl.obolibrary.org/obo/NBO_0001571,'behavioral response to light',Other,'abnormal behavioral response to light'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0009188,http://purl.obolibrary.org/obo/GO_0003312,'pancreatic PP cell differentiation',Occurent,'abnormal PP cell differentiation',http://purl.obolibrary.org/obo/MP_0009184,http://purl.obolibrary.org/obo/CL_0000696,'PP cell',Continuant,'abnormal PP cell morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012189,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'decreased regulatory T cell apoptosis',http://purl.obolibrary.org/obo/MP_0004946,http://purl.obolibrary.org/obo/CL_0000815,'regulatory T cell',Continuant,'abnormal regulatory T cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012188,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'increased regulatory T cell apoptosis',http://purl.obolibrary.org/obo/MP_0004946,http://purl.obolibrary.org/obo/CL_0000815,'regulatory T cell',Continuant,'abnormal regulatory T cell physiology'
