defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_sub	affected_entity_2_sub_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/ZP_0020762	male organism has extra parts of type lipid droplet liver, abnormal	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/GO_0005811	lipid droplet	http://purl.obolibrary.org/obo/ZFA_0000123	liver	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0009034	male organism has fewer parts of type hematopoietic multipotent progenitor cell head kidney, abnormal	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell	http://purl.obolibrary.org/obo/ZFA_0000669	head kidney	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0009033	male organism has fewer parts of type renal tubule head kidney, abnormal	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/ZFA_0001287	renal tubule	http://purl.obolibrary.org/obo/ZFA_0000669	head kidney	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0130720	melanocyte accumulation lateral margin pharyngeal arch, abnormal	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/BSPO_0000682	lateral margin	http://purl.obolibrary.org/obo/ZFA_0001306	pharyngeal arch	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0130719	melanocyte accumulation posterior-most region otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/BSPO_0000037	posterior-most region	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0010407	melanocyte displaced to ventral surface neural tube, abnormal	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/BSPO_0000384	ventral surface	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0004271	mesodermal cell has extra parts of type bleb mesodermal cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009138	mesodermal cell	http://purl.obolibrary.org/obo/GO_0032059	bleb	http://purl.obolibrary.org/obo/ZFA_0009138	mesodermal cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0130806	microglial cell accumulation anterior region optic tectum, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0102197	microglial cell decreased accumulation anatomical region central canal, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000938	central canal	http://purl.obolibrary.org/obo/PATO_0002271	decreased accumulation
http://purl.obolibrary.org/obo/ZP_0130979	microglial cell has extra parts of type late endosome microglial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/GO_0005770	late endosome	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0131117	microglial cell has extra parts of type phagocytic vesicle microglial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/GO_0045335	phagocytic vesicle	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0130990	microglial cell has extra parts of type vacuole microglial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/GO_0005773	vacuole	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0130693	microglial cell has normal numbers of parts of type late endosome microglial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/GO_0005770	late endosome	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0003772	motor neuron lacks parts or has fewer parts of type axon motor neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0009141	muscle has fewer parts of type sarcoplasmic reticulum muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005145	muscle	http://purl.obolibrary.org/obo/GO_0016529	sarcoplasmic reticulum	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017335	myotome has fewer parts of type myofibril skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0015874	myotome has fewer parts of type neuromuscular junction skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/GO_0031594	neuromuscular junction	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0016867	myotome has normal numbers of parts of type neuromuscular junction of skeletal muscle fiber skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/GO_0098522	neuromuscular junction of skeletal muscle fiber	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0137569	myotome has normal numbers of parts of type nucleus fast muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/GO_0005634	nucleus	http://purl.obolibrary.org/obo/ZFA_0009117	fast muscle cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0017278	myotome lacks all parts of type myofibril skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0001386	neural crest cell displaced to lateral margin spinal cord, abnormal	http://purl.obolibrary.org/obo/ZFA_0009165	neural crest cell	http://purl.obolibrary.org/obo/BSPO_0000682	lateral margin	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0002796	neural crest cell lacks parts or has fewer parts of type filopodium neural crest cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009165	neural crest cell	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009165	neural crest cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0102260	neural tube has fewer parts of type cilium neural tube, abnormal	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0102253	neural tube has normal numbers of parts of type cilium neural tube, abnormal	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0011598	neural tube lacks all parts of type axoneme neural tube, abnormal	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/GO_0005930	axoneme	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0015167	neurocranial trabecula detached from posterior region neurocranium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001321	neurocranial trabecula	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0001580	neurocranium	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0009099	neuroepithelial cell dislocated dorsal side ventricular system, abnormal	http://purl.obolibrary.org/obo/ZFA_0009306	neuroepithelial cell	http://purl.obolibrary.org/obo/BSPO_0000063	dorsal side	http://purl.obolibrary.org/obo/ZFA_0001261	ventricular system	http://purl.obolibrary.org/obo/PATO_0001852	dislocated
http://purl.obolibrary.org/obo/ZP_0015429	neurohypophysis has normal numbers of parts of type axon terminus neurosecretory neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0001271	neurohypophysis	http://purl.obolibrary.org/obo/GO_0043679	axon terminus	http://purl.obolibrary.org/obo/ZFA_0009186	neurosecretory neuron	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0016604	neurohypophysis lacks all parts of type axon terminus neurosecretory neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0001271	neurohypophysis	http://purl.obolibrary.org/obo/GO_0043679	axon terminus	http://purl.obolibrary.org/obo/ZFA_0009186	neurosecretory neuron	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0015942	neuromast hair cell has extra parts of type cytoskeleton of presynaptic active zone neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0048788	cytoskeleton of presynaptic active zone	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0102487	neuromast hair cell has extra parts of type synaptic ribbon neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0098681	synaptic ribbon	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0015945	neuromast hair cell has extra parts of type voltage-gated calcium channel complex neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0005891	voltage-gated calcium channel complex	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0005450	neuromast hair cell has fewer parts of type kinocilium neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0060091	kinocilium	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0005449	neuromast hair cell has fewer parts of type stereocilium neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0032420	stereocilium	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0018839	neuromast hair cell lacks parts or has fewer parts of type stereocilium bundle neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0130962	neuromast has fewer parts of type stereocilium bundle neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0130961	neuromast has normal numbers of parts of type stereocilium bundle neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0103523	neutrophil decreased accumulation regenerating tissue neuroblast, abnormal	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue	http://purl.obolibrary.org/obo/ZFA_0009011	neuroblast	http://purl.obolibrary.org/obo/PATO_0002271	decreased accumulation
http://purl.obolibrary.org/obo/ZP_0017930	neutrophil displaced to dorsal region trunk, abnormal	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil	http://purl.obolibrary.org/obo/BSPO_0000079	dorsal region	http://purl.obolibrary.org/obo/ZFA_0001115	trunk	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0014051	notochord has extra parts of type cell notochord, abnormal	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0106233	notochord inner cell has fewer parts of type vacuole notochord inner cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005746	notochord inner cell	http://purl.obolibrary.org/obo/GO_0005773	vacuole	http://purl.obolibrary.org/obo/ZFA_0005746	notochord inner cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0003034	notochord lacks parts or has fewer parts of type rough endoplasmic reticulum cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/GO_0005791	rough endoplasmic reticulum	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0102118	notochord outer sheath cell displaced to central region notochord, abnormal	http://purl.obolibrary.org/obo/ZFA_0005744	notochord outer sheath cell	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0103802	nucleate erythrocyte accumulation anatomical region caudal vein, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000180	caudal vein	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0023102	nucleate erythrocyte accumulation anatomical surface yolk, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/BSPO_0000005	anatomical surface	http://purl.obolibrary.org/obo/ZFA_0000084	yolk	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0011902	nucleate erythrocyte has extra parts of type autolysosome nucleate erythrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/GO_0044754	autolysosome	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0011901	nucleate erythrocyte has extra parts of type autophagosome nucleate erythrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/GO_0005776	autophagosome	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0004184	nucleate erythrocyte increased accumulation anatomical surface yolk, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/BSPO_0000005	anatomical surface	http://purl.obolibrary.org/obo/ZFA_0000084	yolk	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0104610	nucleate erythrocyte increased accumulation posterior region intermediate cell mass of mesoderm, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0000033	intermediate cell mass of mesoderm	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0001313	nucleate erythrocyte lacks all parts of type hemoglobin complex nucleate erythrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/GO_0005833	hemoglobin complex	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0012906	olfactory epithelium has normal numbers of parts of type ciliated olfactory receptor neuron olfactory epithelium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000554	olfactory epithelium	http://purl.obolibrary.org/obo/ZFA_0009358	ciliated olfactory receptor neuron	http://purl.obolibrary.org/obo/ZFA_0000554	olfactory epithelium	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0010859	olfactory epithelium lacks parts or has fewer parts of type microvillous olfactory receptor neuron olfactory epithelium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000554	olfactory epithelium	http://purl.obolibrary.org/obo/ZFA_0009359	microvillous olfactory receptor neuron	http://purl.obolibrary.org/obo/ZFA_0000554	olfactory epithelium	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0016058	olfactory receptor cell has extra parts of type synapse central zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/GO_0045202	synapse	http://purl.obolibrary.org/obo/ZFA_0005673	central zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0016057	olfactory receptor cell has normal numbers of parts of type synapse olfactory granule cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/GO_0045202	synapse	http://purl.obolibrary.org/obo/ZFA_0001694	olfactory granule cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0137280	oligodendrocyte displaced to axon motor neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0017037	oligodendrocyte has extra parts of type myelin sheath oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/GO_0043209	myelin sheath	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0011761	oligodendrocyte has fewer parts of type myelin sheath oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/GO_0043209	myelin sheath	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0106750	oocyte has extra parts of type inclusion body oocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte	http://purl.obolibrary.org/obo/GO_0016234	inclusion body	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0011564	oocyte stage III has extra parts of type cortical granule oocyte stage III, abnormal	http://purl.obolibrary.org/obo/ZFA_0001566	oocyte stage III	http://purl.obolibrary.org/obo/GO_0060473	cortical granule	http://purl.obolibrary.org/obo/ZFA_0001566	oocyte stage III	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0138070	optic tectum has fewer parts of type axon retinal ganglion cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0019711	optic tectum has fewer parts of type axon terminus retinal ganglion cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0043679	axon terminus	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0104697	optic tectum has fewer parts of type inhibitory synapse optic tectum, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0060077	inhibitory synapse	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0103477	optic tectum has fewer parts of type neuron projection optic tectum, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011710	optic tectum has fewer parts of type neuron projection retinal ganglion cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0130989	optic tectum has normal numbers of parts of type microglial cell optic tectum, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0103473	optic tectum has normal numbers of parts of type neuron projection optic tectum, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0017775	otic vesicle has extra parts of type neuroblast (sensu Vertebrata) otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/ZFA_0009168	neuroblast (sensu Vertebrata)	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0018223	otic vesicle has fewer parts of type cilium otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010833	otic vesicle has fewer parts of type motile cilium otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017730	otic vesicle has fewer parts of type neuroblast (sensu Vertebrata) otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/ZFA_0009168	neuroblast (sensu Vertebrata)	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017731	otic vesicle has normal numbers of parts of type hair cell otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/ZFA_0009366	hair cell	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0017787	otic vesicle has normal numbers of parts of type neuroblast (sensu Vertebrata) otic vesicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/ZFA_0009168	neuroblast (sensu Vertebrata)	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0020732	otic vesicle lacks parts or has fewer parts of type cilium otic epithelium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000051	otic vesicle	http://purl.obolibrary.org/obo/GO_0005929	cilium	http://purl.obolibrary.org/obo/ZFA_0007068	otic epithelium	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010054	pancreas orientation left-right axis whole organism, abnormal	http://purl.obolibrary.org/obo/ZFA_0000140	pancreas	http://purl.obolibrary.org/obo/BSPO_0000017	left-right axis	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0020274	parapineal organ has extra parts of type neuron parapineal organ, abnormal	http://purl.obolibrary.org/obo/ZFA_0001360	parapineal organ	http://purl.obolibrary.org/obo/ZFA_0009248	neuron	http://purl.obolibrary.org/obo/ZFA_0001360	parapineal organ	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
