defined_class	defined_class_label	affected_entity_1_sub	affected_entity_1_sub_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/ZP_0014503	postoptic commissure has normal numbers of parts of type medial region glial cell (sensu Vertebrata), abnormal	http://purl.obolibrary.org/obo/BSPO_0000083	medial region	http://purl.obolibrary.org/obo/ZFA_0000059	postoptic commissure	http://purl.obolibrary.org/obo/ZFA_0009147	glial cell (sensu Vertebrata)	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0010138	presumptive neural retina detached from adherens junction presumptive retinal pigmented epithelium, abnormal	http://purl.obolibrary.org/obo/GO_0005912	adherens junction	http://purl.obolibrary.org/obo/ZFA_0001071	presumptive neural retina	http://purl.obolibrary.org/obo/ZFA_0000064	presumptive retinal pigmented epithelium	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0001438	proctodeum unfused from anatomical region cloacal chamber, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000066	proctodeum	http://purl.obolibrary.org/obo/ZFA_0000330	cloacal chamber	http://purl.obolibrary.org/obo/PATO_0000651	unfused from
http://purl.obolibrary.org/obo/ZP_0101430	pronephric duct has extra parts of type anatomical region leukocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct	http://purl.obolibrary.org/obo/ZFA_0009309	leukocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0012536	pronephric glomerular capillary detached from membrane pronephric glomerular basement membrane, abnormal	http://purl.obolibrary.org/obo/GO_0016020	membrane	http://purl.obolibrary.org/obo/ZFA_0005309	pronephric glomerular capillary	http://purl.obolibrary.org/obo/ZFA_0005313	pronephric glomerular basement membrane	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0004144	pronephric podocyte inserted into cell projection pronephric capsular space, abnormal	http://purl.obolibrary.org/obo/GO_0042995	cell projection	http://purl.obolibrary.org/obo/ZFA_0001673	pronephric podocyte	http://purl.obolibrary.org/obo/ZFA_0005312	pronephric capsular space	http://purl.obolibrary.org/obo/PATO_0000624	inserted into
http://purl.obolibrary.org/obo/ZP_0100268	pronephric tubule has extra parts of type proximal region cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000077	proximal region	http://purl.obolibrary.org/obo/ZFA_0001558	pronephric tubule	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0100267	pronephric tubule has fewer parts of type proximal region cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000077	proximal region	http://purl.obolibrary.org/obo/ZFA_0001558	pronephric tubule	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0101507	regenerating fin has normal numbers of parts of type caudal fin blood vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0018392	regenerating fin has normal numbers of parts of type caudal fin vein, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin	http://purl.obolibrary.org/obo/ZFA_0000082	vein	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0018393	regenerating fin lacks parts or has fewer parts of type caudal fin artery, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin	http://purl.obolibrary.org/obo/ZFA_0000005	artery	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0021736	regenerating tissue has fewer parts of type neuromast neuromast support cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue	http://purl.obolibrary.org/obo/ZFA_0009363	neuromast support cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0021884	regenerating tissue increased accumulation autophagosome lateral rectus, abnormal	http://purl.obolibrary.org/obo/GO_0005776	autophagosome	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue	http://purl.obolibrary.org/obo/ZFA_0000383	lateral rectus	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0018423	renal glomerulus protruding into microvillus renal capsular space, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0001288	renal glomerulus	http://purl.obolibrary.org/obo/ZFA_0005283	renal capsular space	http://purl.obolibrary.org/obo/PATO_0001645	protruding into
http://purl.obolibrary.org/obo/ZP_0138483	retina detached from cell retina, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0005808	retina has fewer parts of type central region eye photoreceptor cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009154	eye photoreceptor cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0019821	retina has fewer parts of type central region retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0105970	retina has fewer parts of type dorsal side retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000063	dorsal side	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0105971	retina has fewer parts of type ventral side retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000068	ventral side	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0105972	retina has fewer parts of type ventral side retinal rod cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000068	ventral side	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0005807	retina lacks all parts of type central region eye photoreceptor cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009154	eye photoreceptor cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0018870	retina lacks all parts of type central region photoreceptor cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009127	photoreceptor cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0005809	retina lacks all parts of type central region retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0105969	retina lacks all parts of type dorsal side retinal rod cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000063	dorsal side	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0103569	retina lacks all parts of type peripheral region retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000127	peripheral region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0103570	retina lacks all parts of type peripheral region retinal rod cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000127	peripheral region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0018872	retina lacks parts or has fewer parts of type central region photoreceptor cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009127	photoreceptor cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0018868	retina lacks parts or has fewer parts of type central region retinal cone cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009262	retinal cone cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0018865	retina lacks parts or has fewer parts of type central region retinal rod cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000075	central region	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/ZFA_0009275	retinal rod cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0004816	retinal ganglion cell displaced to axon diencephalon, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000101	diencephalon	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0005413	retinal ganglion cell displaced to axon eye, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0000986	retinal ganglion cell displaced to axon hindbrain, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0000987	retinal ganglion cell displaced to axon telencephalon, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000079	telencephalon	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0010564	retinal ganglion cell displaced to dendrite retinal inner nuclear layer, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0010565	retinal ganglion cell displaced to dendrite retinal inner plexiform layer, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0001329	retinal inner plexiform layer	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0010566	retinal ganglion cell displaced to dendrite retinal outer plexiform layer, abnormal	http://purl.obolibrary.org/obo/GO_0030425	dendrite	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0001330	retinal outer plexiform layer	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0010568	retinal ganglion cell displaced to neuron projection optic tectum, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0003027	retinal ganglion cell ipsilateral to axon eye, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell	http://purl.obolibrary.org/obo/ZFA_0000107	eye	http://purl.obolibrary.org/obo/PATO_0002035	ipsilateral to
http://purl.obolibrary.org/obo/ZP_0016174	retinal inner nuclear layer displaced to neuron retinal photoreceptor layer, abnormal	http://purl.obolibrary.org/obo/ZFA_0009248	neuron	http://purl.obolibrary.org/obo/ZFA_0000119	retinal inner nuclear layer	http://purl.obolibrary.org/obo/ZFA_0000143	retinal photoreceptor layer	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0009658	retinal outer nuclear layer displaced to photoreceptor cell ciliary marginal zone, abnormal	http://purl.obolibrary.org/obo/ZFA_0009127	photoreceptor cell	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer	http://purl.obolibrary.org/obo/ZFA_0001289	ciliary marginal zone	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0008709	retinal pigmented epithelium displaced to melanosome optic choroid, abnormal	http://purl.obolibrary.org/obo/GO_0042470	melanosome	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/ZFA_0005229	optic choroid	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0008708	retinal pigmented epithelium displaced to melanosome retina, abnormal	http://purl.obolibrary.org/obo/GO_0042470	melanosome	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/ZFA_0000152	retina	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0008705	retinal pigmented epithelium displaced to melanosome retinal pigmented epithelium, abnormal	http://purl.obolibrary.org/obo/GO_0042470	melanosome	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0018847	retinal pigmented epithelium displaced to pigmented epithelial cell retinal outer nuclear layer, abnormal	http://purl.obolibrary.org/obo/ZFA_0009241	pigmented epithelial cell	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/ZFA_0001464	retinal outer nuclear layer	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0014585	scale fused with regenerating tissue scale, abnormal	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue	http://purl.obolibrary.org/obo/ZFA_0000277	scale	http://purl.obolibrary.org/obo/ZFA_0000277	scale	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/ZP_0130948	scale has extra parts of type ventral region iridophore, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000277	scale	http://purl.obolibrary.org/obo/ZFA_0009199	iridophore	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0130946	scale has extra parts of type ventral region melanocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000277	scale	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0130947	scale has extra parts of type ventral region xanthophore, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000277	scale	http://purl.obolibrary.org/obo/ZFA_0009198	xanthophore	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0009619	segmental plate has fewer parts of type anterior region adaxial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000279	segmental plate	http://purl.obolibrary.org/obo/ZFA_0000003	adaxial cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010031	segmental plate lacks all parts of type anterior region adaxial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000279	segmental plate	http://purl.obolibrary.org/obo/ZFA_0000003	adaxial cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0022151	skeletal muscle accumulation actin filament skeletal muscle, abnormal	http://purl.obolibrary.org/obo/GO_0005884	actin filament	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0104797	skeletal muscle cell accumulation actin cytoskeleton vertical myoseptum, abnormal	http://purl.obolibrary.org/obo/GO_0015629	actin cytoskeleton	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/ZFA_0000610	vertical myoseptum	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0012012	skeletal muscle cell accumulation mitochondrion skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0012247	skeletal muscle cell orientation myofibril skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0018717	skeletal muscle detached from muscle tendon junction skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/GO_0005927	muscle tendon junction	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0131165	skeletal muscle detached from skeletal muscle myofibril myoseptum, abnormal	http://purl.obolibrary.org/obo/GO_0098723	skeletal muscle myofibril	http://purl.obolibrary.org/obo/ZFA_0005277	skeletal muscle	http://purl.obolibrary.org/obo/ZFA_0001089	myoseptum	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0019729	somite attachment quality muscle cell myoseptum, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/ZFA_0001089	myoseptum	http://purl.obolibrary.org/obo/PATO_0001435	attachment quality
http://purl.obolibrary.org/obo/ZP_0019902	somite detached from muscle cell somite, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0001494	somite detached from myofibril somite, abnormal	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0007524	somite lacks parts or has fewer parts of type anterior region slow muscle cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/ZFA_0009116	slow muscle cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0008309	somite lacks parts or has fewer parts of type medial region slow muscle cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000083	medial region	http://purl.obolibrary.org/obo/ZFA_0000155	somite	http://purl.obolibrary.org/obo/ZFA_0009116	slow muscle cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0014887	spinal cord adjacent to oligodendrocyte dorsal longitudinal fasciculus, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0005266	dorsal longitudinal fasciculus	http://purl.obolibrary.org/obo/PATO_0002259	adjacent to
http://purl.obolibrary.org/obo/ZP_0011855	spinal cord dorsal to oligodendrocyte dorsal longitudinal fasciculus, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0005266	dorsal longitudinal fasciculus	http://purl.obolibrary.org/obo/PATO_0001233	dorsal to
http://purl.obolibrary.org/obo/ZP_0011856	spinal cord far from oligodendrocyte dorsal longitudinal fasciculus, abnormal	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0005266	dorsal longitudinal fasciculus	http://purl.obolibrary.org/obo/PATO_0002233	far from
http://purl.obolibrary.org/obo/ZP_0009366	spinal cord has extra parts of type dorsal region glioblast (sensu Vertebrata), abnormal	http://purl.obolibrary.org/obo/BSPO_0000079	dorsal region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009169	glioblast (sensu Vertebrata)	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0010213	spinal cord has extra parts of type grey matter oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001681	grey matter	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0010212	spinal cord has extra parts of type ventral region oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0101590	spinal cord has fewer parts of type anatomical region angiogenic sprout, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0005604	angiogenic sprout	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011144	spinal cord has fewer parts of type anterior region motor neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011073	spinal cord has fewer parts of type anterior region primary motor neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009244	primary motor neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011143	spinal cord has fewer parts of type anterior region spinal cord interneuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0000778	spinal cord interneuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010211	spinal cord has fewer parts of type dorsal region oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000079	dorsal region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0014884	spinal cord has fewer parts of type dorsal side oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000063	dorsal side	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0101800	spinal cord has fewer parts of type posterior region oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0101798	spinal cord has fewer parts of type postero-dorsal region oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000030	postero-dorsal region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0101799	spinal cord has fewer parts of type postero-ventral region oligodendrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000035	postero-ventral region	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009076	oligodendrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0022334	spinal cord has fewer parts of type regenerating tissue neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/ZFA_0009248	neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
